IndividualID,SpeciesName,Date,Site,StableIsotope,LiveMeasure,Height-MaxLength,Width-BarnacleHeight,Aperature-LimpetHeight,WholeWeight-AirDry,ShellWeight-OvenDry,ShellWeightWithOperculum,TissueWeight-Wet,TissueWetWithOperculum/Plates/Mantle,Operculum/MantleWeight,TissueWeight-OvenDry,ImmersedWholeWeight,FoilNumber,AshFreeDryMass,Comment
2213,Patelloida corticata,7/2/2004,TaurangaHead,TRUE,FALSE,11.50,9.10,,0.162,,FALSE,0.020,FALSE,,,,119,,
2212,Cellana ornata,7/2/2004,TaurangaHead,TRUE,FALSE,20.80,15.10,,0.946,,FALSE,0.208,FALSE,,,,118,,
719,Siphonaria australis,7/2/2004,TaurangaHead,TRUE,FALSE,9.40,7.40,,0.120,0.042,FALSE,0.021,FALSE,,,,117,,
2210,Patelloida corticata,7/2/2004,TaurangaHead,TRUE,FALSE,11.40,8.40,,0.190,,FALSE,0.029,FALSE,,,,116,,
2209,Sypharochiton pelliserpentis,7/2/2004,TaurangaHead,TRUE,FALSE,21.00,11.00,,1.128,,FALSE,0.064,FALSE,0.197,,,115,,
2208,Cellana ornata,7/2/2004,TaurangaHead,TRUE,FALSE,20.50,14.70,,0.770,,FALSE,0.252,FALSE,,,,114,,
2207,Patelloida corticata,7/2/2004,TaurangaHead,TRUE,FALSE,8.50,5.80,,0.086,,FALSE,0.012,FALSE,,,,113,,
2206,Patelloida corticata,7/2/2004,TaurangaHead,TRUE,FALSE,12.30,9.40,,0.225,,FALSE,0.034,FALSE,,,,112,,
2205,Patelloida corticata,7/2/2004,TaurangaHead,TRUE,FALSE,11.10,8.30,,0.233,,FALSE,0.027,FALSE,,,,111,,
2204,Patelloida corticata,7/2/2004,TaurangaHead,TRUE,FALSE,10.20,8.50,,0.133,,FALSE,0.013,FALSE,,,,110,,
2203,Cellana radians,7/2/2004,TaurangaHead,TRUE,FALSE,18.30,14.40,,0.467,,FALSE,0.070,FALSE,,,,109,,
718,Siphonaria australis,7/2/2004,TaurangaHead,TRUE,FALSE,8.80,6.70,,0.110,0.034,FALSE,0.023,FALSE,,,,108,,
2201,Patelloida corticata,7/2/2004,TaurangaHead,TRUE,FALSE,10.30,7.50,,0.150,,FALSE,0.026,FALSE,,,,107,,
717,Siphonaria australis,7/2/2004,TaurangaHead,TRUE,FALSE,10.50,7.20,,0.173,0.058,FALSE,0.042,FALSE,,,,106,,
2199,Patelloida corticata,7/2/2004,TaurangaHead,TRUE,FALSE,8.80,6.40,,0.086,,FALSE,0.013,FALSE,,,,105,,
2198,Cellana radians,7/2/2004,TaurangaHead,TRUE,FALSE,21.80,18.00,,0.890,,FALSE,0.180,FALSE,,,,104,,
2197,Sypharochiton pelliserpentis,7/2/2004,TaurangaHead,TRUE,FALSE,19.00,13.00,,0.980,,FALSE,0.081,FALSE,0.138,,,103,,
2196,Cellana radians,7/2/2004,TaurangaHead,TRUE,FALSE,18.10,14.50,,0.594,,FALSE,0.121,FALSE,,,,102,,
2195,Sypharochiton pelliserpentis,7/2/2004,TaurangaHead,TRUE,FALSE,18.00,11.00,,0.637,,FALSE,0.066,FALSE,0.146,,,101,,
2194,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,41.80,28.30,29.10,10.290,,FALSE,1.432,FALSE,0.069,,,100,,chipped aperature
2193,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,43.50,30.80,36.40,14.575,,FALSE,1.292,FALSE,0.098,,,99,,
2192,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,41.60,28.40,34.00,10.420,,FALSE,1.214,FALSE,0.067,,,98,,1/3 gonads
2191,Cellana radians,7/2/2004,TaurangaHead,TRUE,FALSE,19.10,14.70,,0.466,,FALSE,0.087,FALSE,,,,97,,
2190,Mytilus galloprovincialis,7/2/2004,TaurangaHead,TRUE,FALSE,20.10,10.90,,0.766,,FALSE,0.034,FALSE,,,,96,,
2189,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,43.00,28.20,34.50,10.014,,FALSE,1.346,FALSE,0.068,,,95,,no gonads
716,Siphonaria australis,7/2/2004,TaurangaHead,TRUE,FALSE,10.60,9.20,,0.263,0.086,FALSE,0.069,FALSE,,,,94,,
2187,Mytilus galloprovincialis,7/2/2004,TaurangaHead,TRUE,FALSE,18.10,10.90,,,,FALSE,0.010,FALSE,,,,93,,
2186,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,41.40,28.00,33.20,10.305,,FALSE,0.851,FALSE,0.090,,,92,,1/2 gonads yellow
2185,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,26.40,16.80,20.30,2.513,,FALSE,0.202,FALSE,0.012,,,91,,"collected while feeding on Lepsiella, no gonad"
2184,Mytilus galloprovincialis,7/2/2004,TaurangaHead,TRUE,FALSE,18.00,10.10,,0.532,,FALSE,0.036,FALSE,,,,90,,
715,Siphonaria australis,7/2/2004,TaurangaHead,TRUE,FALSE,10.30,7.50,,0.180,0.075,FALSE,0.045,FALSE,,,,89,,
714,Siphonaria australis,7/2/2004,TaurangaHead,TRUE,FALSE,8.00,5.60,,0.090,0.039,FALSE,0.022,FALSE,,,,88,,
2181,Cellana ornata,7/2/2004,TaurangaHead,TRUE,FALSE,18.20,13.80,,0.768,,FALSE,0.164,FALSE,,,,87,,
2180,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,26.60,19.10,21.70,3.209,,FALSE,0.289,FALSE,0.016,,,86,,no gonads
2179,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,45.70,32.50,38.90,14.357,,FALSE,1.692,FALSE,0.100,,,85,,1/2 gonads yellow
2178,Notoacmea pileopsis,7/2/2004,TaurangaHead,TRUE,FALSE,17.00,13.50,,0.779,,FALSE,0.152,FALSE,,,,84,,
2177,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,27.30,18.70,21.40,3.227,,FALSE,0.285,FALSE,0.017,,,83,,no gonads
2176,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,43.60,30.90,36.40,13.029,,FALSE,1.721,FALSE,0.107,,,82,,1/3 gonads
2175,Perna canaliculus,7/2/2004,TaurangaHead,TRUE,FALSE,22.80,11.40,,1.084,,FALSE,0.043,FALSE,,,,81,,
2174,Perna canaliculus,7/2/2004,TaurangaHead,TRUE,FALSE,20.20,11.60,,0.800,,FALSE,0.049,FALSE,,,,80,,
2173,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,43.80,28.00,34.60,9.752,,FALSE,1.207,FALSE,0.069,,,79,,no gonads
2172,Leptograpsus variegatus,7/2/2004,TaurangaHead,TRUE,FALSE,43.00,14.00,,,,FALSE,0.387,FALSE,,,,78,,
2171,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,41.10,27.60,33.00,10.238,,FALSE,1.114,FALSE,0.062,,,77,,no gonads
2170,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,40.60,27.40,32.00,9.994,,FALSE,1.097,FALSE,0.071,,,76,,1/2 gonads yellow
643,Epopella plicata,7/2/2004,TaurangaHead,TRUE,FALSE,6.60,11.60,11.50,0.750,0.555,FALSE,0.073,FALSE,,,,75,,"all tissue used, No gonads present"
642,Epopella plicata,7/2/2004,TaurangaHead,TRUE,FALSE,8.70,16.90,11.70,1.831,1.273,FALSE,0.373,FALSE,,,,74,,"all tissue used, gonads present"
2167,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,25.70,17.00,20.20,2.695,,FALSE,0.238,FALSE,0.013,,,73,,"chipped edge, no gonad"
641,Epopella plicata,7/2/2004,TaurangaHead,TRUE,FALSE,7.70,14.20,10.30,1.182,0.863,FALSE,0.211,FALSE,,,,72,,"all tissue used, gonads present"
2165,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,28.90,20.60,23.50,4.405,,FALSE,0.378,FALSE,0.024,,,71,,no gonads
640,Epopella plicata,7/2/2004,TaurangaHead,TRUE,FALSE,10.00,14.60,12.00,1.192,0.927,FALSE,0.140,FALSE,,,,70,,"all tissue used, gonads present"
2163,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,14.30,8.80,9.90,0.439,,FALSE,0.038,FALSE,0.001,,,69,,no gonads
2162,Leptograpsus variegatus,7/2/2004,TaurangaHead,TRUE,FALSE,46.00,14.00,,,,FALSE,0.402,FALSE,,,,68,,
2161,Paratrophon patens,7/2/2004,TaurangaHead,TRUE,FALSE,16.60,11.20,12.60,0.932,,FALSE,0.067,FALSE,,,,67,,
639,Epopella plicata,7/2/2004,TaurangaHead,TRUE,FALSE,7.20,13.80,10.40,1.173,0.844,FALSE,0.205,FALSE,,,,66,,"all tissue used, gonads present"
2159,Diloma aethiops,7/2/2004,TaurangaHead,TRUE,FALSE,23.80,23.70,22.00,5.611,,FALSE,0.235,FALSE,0.010,,,65,,
2158,Paratrophon patens,7/2/2004,TaurangaHead,TRUE,FALSE,18.20,12.60,13.20,1.544,,FALSE,0.055,FALSE,,,,64,,
2157,Paratrophon patens,7/2/2004,TaurangaHead,TRUE,FALSE,16.60,11.50,11.90,0.988,,FALSE,0.055,FALSE,,,,63,,
2156,Leptograpsus variegatus,7/2/2004,TaurangaHead,TRUE,FALSE,44.00,16.00,,,,FALSE,0.464,FALSE,,,,62,,
2155,Diloma aethiops,7/2/2004,TaurangaHead,TRUE,FALSE,23.20,22.10,20.80,5.129,,FALSE,0.352,FALSE,0.010,,,61,,
2154,Turbo smaragdus,7/2/2004,TaurangaHead,TRUE,FALSE,28.30,28.30,21.40,10.023,,FALSE,0.623,FALSE,0.854,,,60,,
2153,Paratrophon patens,7/2/2004,TaurangaHead,TRUE,FALSE,20.80,13.50,14.40,1.714,,FALSE,0.096,FALSE,,,,59,,
2152,Turbo smaragdus,7/2/2004,TaurangaHead,TRUE,FALSE,28.50,29.90,21.50,10.350,,FALSE,0.857,FALSE,0.916,,,58,,
2151,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,14.70,9.90,11.00,0.562,,FALSE,0.037,FALSE,0.001,,,56,,no gonads
2150,Paratrophon patens,7/2/2004,TaurangaHead,TRUE,FALSE,19.20,12.50,13.70,1.484,,FALSE,0.076,FALSE,,,,55,,
2149,UNID Notoacmea,7/2/2004,TaurangaHead,TRUE,FALSE,6.30,4.70,,0.041,,FALSE,0.009,FALSE,,,,54,,
2148,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,14.50,9.10,10.10,0.504,,FALSE,0.029,FALSE,0.001,,,53,,no gonads
2147,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,13.30,8.20,9.70,0.396,,FALSE,0.026,FALSE,0.001,,,52,,no gonads
2146,Turbo smaragdus,7/2/2004,TaurangaHead,TRUE,FALSE,26.60,28.80,20.40,9.032,,FALSE,0.697,FALSE,0.694,,,51,,
2145,Cellana radians,7/2/2004,TaurangaHead,TRUE,FALSE,18.20,13.50,,0.429,,FALSE,0.108,FALSE,,,,50,,
2144,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,15.00,10.20,11.60,0.669,,FALSE,0.037,FALSE,0.001,,,49,,no gonads
2143,Haustrum haustorium,7/2/2004,TaurangaHead,TRUE,FALSE,27.70,17.40,21.00,3.219,,FALSE,0.216,FALSE,0.010,,,48,,no gonads
2142,Cominella maculosa,7/2/2004,TaurangaHead,TRUE,FALSE,34.40,22.10,23.60,6.469,,FALSE,0.501,FALSE,0.019,,,47,,1/2 gonad
2141,Turbo smaragdus,7/2/2004,TaurangaHead,TRUE,FALSE,26.60,28.00,19.50,9.035,,FALSE,0.641,FALSE,0.664,,,46,,sizes estimated
2140,Diloma aethiops,7/2/2004,TaurangaHead,TRUE,FALSE,22.00,21.30,21.00,4.924,,FALSE,0.302,FALSE,0.005,,,45,,
713,Siphonaria australis,7/2/2004,TaurangaHead,TRUE,FALSE,12.10,9.20,,0.221,0.082,FALSE,0.045,FALSE,,,,44,,
712,Siphonaria australis,7/2/2004,TaurangaHead,TRUE,FALSE,11.30,7.80,,0.268,0.080,FALSE,0.072,FALSE,,,,43,,
711,Siphonaria australis,7/2/2004,TaurangaHead,TRUE,FALSE,10.20,6.80,,0.184,0.084,FALSE,0.028,FALSE,,,,42,,
2136,Turbo smaragdus,7/2/2004,TaurangaHead,TRUE,FALSE,11.20,13.00,8.50,0.882,,FALSE,0.057,FALSE,0.061,,,41,,
2135,Diloma aethiops,7/2/2004,TaurangaHead,TRUE,FALSE,21.90,20.80,19.30,4.545,,FALSE,0.309,FALSE,0.010,,,40,,
2134,Cominella maculosa,7/2/2004,TaurangaHead,TRUE,FALSE,33.50,19.70,21.30,5.230,,FALSE,0.345,FALSE,0.014,,,39,,3/4 gonad
2133,Cominella maculosa,7/2/2004,TaurangaHead,TRUE,FALSE,33.60,19.90,21.00,5.737,,FALSE,0.394,FALSE,0.013,,,38,,3/4 gonad
2132,Cominella maculosa,7/2/2004,TaurangaHead,TRUE,FALSE,34.80,21.00,23.10,6.481,,FALSE,0.498,FALSE,0.018,,,37,,1/4 gonad
2131,Haustrum scobina,7/2/2004,TaurangaHead,TRUE,FALSE,14.70,10.70,11.50,0.810,,FALSE,0.077,FALSE,0.003,,,36,,2/3 gonad yellow
2130,Haustrum scobina,7/2/2004,TaurangaHead,TRUE,FALSE,13.50,9.60,10.30,0.549,,FALSE,0.037,FALSE,0.001,,,35,,*
710,Siphonaria australis,7/2/2004,TaurangaHead,TRUE,FALSE,8.60,5.90,,0.104,0.037,FALSE,0.025,FALSE,,,,34,,
2128,Sypharochiton pelliserpentis,7/2/2004,TaurangaHead,TRUE,FALSE,19.00,12.00,,0.977,,FALSE,0.066,FALSE,0.162,,,33,,
2127,Sypharochiton pelliserpentis,7/2/2004,TaurangaHead,TRUE,FALSE,20.00,13.00,,0.916,,FALSE,0.066,FALSE,0.181,,,32,,
2126,Xenostrobus pulex,7/2/2004,TaurangaHead,TRUE,FALSE,21.30,9.50,,1.022,,FALSE,0.047,FALSE,,,,31,,
623,Chamaesipho brunnea,7/2/2004,TaurangaHead,TRUE,FALSE,6.40,13.50,4.20,0.445,0.370,FALSE,0.052,FALSE,,,,30,,
2124,Xenostrobus pulex,7/2/2004,TaurangaHead,TRUE,FALSE,19.40,8.30,,0.761,,FALSE,0.034,FALSE,,,,29,,
2123,Aulacomya atra maoriana,7/2/2004,TaurangaHead,TRUE,FALSE,31.20,14.80,,3.151,,FALSE,0.121,FALSE,,,,28,,
2122,Aulacomya atra maoriana,7/2/2004,TaurangaHead,TRUE,FALSE,35.50,16.80,,4.189,,FALSE,0.164,FALSE,,,,27,,
622,Chamaesipho brunnea,7/2/2004,TaurangaHead,TRUE,FALSE,5.00,12.40,4.90,0.330,0.277,FALSE,0.031,FALSE,,,,26,,
2120,Aulacomya atra maoriana,7/2/2004,TaurangaHead,TRUE,FALSE,25.80,12.90,,1.929,,FALSE,0.080,FALSE,,,,25,,
2119,Aulacomya atra maoriana,7/2/2004,TaurangaHead,TRUE,FALSE,31.10,14.70,,3.223,,FALSE,0.150,FALSE,,,,24,,
621,Chamaesipho brunnea,7/2/2004,TaurangaHead,TRUE,FALSE,5.10,8.90,7.40,0.359,0.326,FALSE,0.034,FALSE,,,,23,,
620,Chamaesipho brunnea,7/2/2004,TaurangaHead,TRUE,FALSE,5.80,10.20,6.50,0.503,0.399,FALSE,0.061,FALSE,,,,22,,
2116,Cominella maculosa,7/2/2004,TaurangaHead,TRUE,FALSE,34.20,20.70,23.00,5.601,,FALSE,0.478,FALSE,,,,21,,"1/4 gonad, very thin shell"
2115,Diloma aethiops,7/2/2004,TaurangaHead,TRUE,FALSE,21.40,22.50,21.20,4.592,,FALSE,0.316,FALSE,0.009,,,20,,
2114,Haustrum scobina,7/2/2004,TaurangaHead,TRUE,FALSE,14.80,11.30,11.70,0.769,,FALSE,0.090,FALSE,0.003,,,19,,1/2 gonad yellow
2113,Haustrum scobina,7/2/2004,TaurangaHead,TRUE,FALSE,13.10,8.80,9.80,0.463,,FALSE,0.048,FALSE,0.001,,,18,,no gonad
2112,Turbo smaragdus,7/2/2004,TaurangaHead,TRUE,FALSE,27.00,28.00,20.00,11.351,,FALSE,0.946,FALSE,0.978,,,17,,
2111,Turbo smaragdus,7/2/2004,TaurangaHead,TRUE,FALSE,10.40,12.40,7.70,0.769,,FALSE,0.042,FALSE,0.049,,,16,,
2110,Turbo smaragdus,7/2/2004,TaurangaHead,TRUE,FALSE,10.70,12.20,8.00,0.786,,FALSE,0.059,FALSE,0.052,,,15,,
2109,Turbo smaragdus,7/2/2004,TaurangaHead,TRUE,FALSE,10.80,13.10,8.70,0.936,,FALSE,0.059,FALSE,0.062,,,14,,
2108,Turbo smaragdus,7/2/2004,TaurangaHead,TRUE,FALSE,11.10,13.10,8.80,0.913,,FALSE,0.056,FALSE,0.061,,,13,,
2107,Haustrum scobina,7/2/2004,TaurangaHead,TRUE,FALSE,14.10,10.20,10.20,0.674,,FALSE,0.067,FALSE,0.002,,,12,,no gonad
2106,Haustrum scobina,7/2/2004,TaurangaHead,TRUE,FALSE,14.80,11.10,11.60,0.778,,FALSE,0.087,FALSE,0.003,,,11,,1/2 gonad yellow
619,Chamaesipho brunnea,7/2/2004,TaurangaHead,TRUE,FALSE,7.30,13.80,6.30,0.466,0.378,FALSE,0.057,FALSE,,,,10,,
618,Chamaesipho brunnea,7/2/2004,TaurangaHead,TRUE,FALSE,7.60,16.10,6.20,0.659,0.561,FALSE,0.070,FALSE,,,,9,,
2103,Haustrum scobina,7/2/2004,TaurangaHead,TRUE,FALSE,14.50,10.40,10.70,0.828,,FALSE,0.053,FALSE,0.001,,,8,,1/2 gonad yellow
2102,Haustrum scobina,7/2/2004,TaurangaHead,TRUE,FALSE,13.40,10.50,10.10,0.675,,FALSE,0.075,FALSE,0.002,,,7,,2/3 gonad orange
2101,Haustrum scobina,7/2/2004,TaurangaHead,TRUE,FALSE,12.70,9.00,9.50,0.479,,FALSE,0.057,FALSE,0.001,,,6,,1/3 gonad
2100,Haustrum scobina,7/2/2004,TaurangaHead,TRUE,FALSE,12.80,9.70,10.60,0.563,,FALSE,0.080,FALSE,0.001,,,5,,gonad present
2099,Xenostrobus pulex,7/2/2004,TaurangaHead,TRUE,FALSE,19.80,9.40,,0.926,,FALSE,0.041,FALSE,,,,4,,
2098,Xenostrobus pulex,7/2/2004,TaurangaHead,TRUE,FALSE,20.90,9.40,,0.867,,FALSE,0.032,FALSE,,,,3,,
2097,Xenostrobus pulex,7/2/2004,TaurangaHead,TRUE,FALSE,19.10,8.20,,0.613,,FALSE,0.035,FALSE,,,,2,,
2096,Aulacomya atra maoriana,7/2/2004,TaurangaHead,TRUE,FALSE,36.40,18.60,,4.652,,FALSE,0.308,FALSE,,,,1,,
317,Zeacumantus subcarinatus,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.10,4.10,,0.077,,FALSE,,FALSE,,,,,,
316,Zeacumantus subcarinatus,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.60,4.00,3.20,0.090,,FALSE,,FALSE,,,,,,
318,Zeacumantus subcarinatus,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.60,3.90,2.70,0.077,0.054,FALSE,,FALSE,,,,,,
315,Zeacumantus subcarinatus,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.20,4.00,,0.080,,FALSE,,FALSE,,,,,,
624,Cominella maculosa,7/2/2004,TaurangaHead,TRUE,FALSE,34.20,20.70,23.00,5.601,3.429,FALSE,1.868,TRUE,,,,,,"1/4 gonad, very thin shell"
319,Zeacumantus subcarinatus,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.40,3.80,,0.074,,FALSE,,FALSE,,,,,,
625,Cominella maculosa,7/2/2004,TaurangaHead,TRUE,FALSE,34.80,21.00,23.10,6.481,4.252,FALSE,2.039,TRUE,0.018,,,,,1/4 gonad
471,Cominella maculosa,7/26/2004,LimestoneBayPoint,TRUE,FALSE,42.10,24.20,25.10,10.840,6.293,FALSE,,TRUE,0.037,,,,,1/5 gonads
627,Cominella maculosa,7/2/2004,TaurangaHead,TRUE,FALSE,33.50,19.70,21.30,5.230,3.563,FALSE,1.560,TRUE,0.014,,,,,3/4 gonad
628,Cominella maculosa,7/2/2004,TaurangaHead,TRUE,FALSE,34.40,22.10,23.60,6.469,4.147,FALSE,2.183,TRUE,0.019,,,,,1/2 gonad
692,Paratrophon patens,7/2/2004,TaurangaHead,TRUE,FALSE,16.60,11.20,12.60,0.932,0.679,FALSE,,FALSE,,,,,,
2042,Aulacomya atra maoriana,5/24/2007,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,35.10,18.10,13.00,2.792,2.150,FALSE,0.580,FALSE,,0.154,,,,
2043,Aulacomya atra maoriana,5/24/2007,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,38.90,17.70,17.20,4.967,2.994,FALSE,1.865,FALSE,,0.633,,,,
2044,Aulacomya atra maoriana,5/24/2007,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,35.20,18.80,16.20,3.255,2.496,FALSE,0.705,FALSE,,0.203,,,,
626,Cominella maculosa,7/2/2004,TaurangaHead,TRUE,FALSE,33.60,19.90,21.00,5.737,3.898,FALSE,1.693,TRUE,0.013,,,,,3/4 gonad
322,Zeacumantus subcarinatus,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.10,3.80,2.70,0.076,0.047,FALSE,,FALSE,,,,,,
2061,Buccinulum sp,7/6/2007,EPFSLabRocks,FALSE,FALSE,16.70,8.20,9.00,0.477,0.298,FALSE,0.129,TRUE,,0.049,,,,Dry Operculum w/ Tissue
2062,Buccinulum sp,7/6/2007,EPFSLabRocks,FALSE,FALSE,15.00,7.10,9.20,0.340,0.243,FALSE,0.066,TRUE,,0.020,,,,Dry Operculum w/ Tissue
300,Sypharochiton pelliserpentis,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,19.00,11.00,,0.845,0.467,FALSE,0.643,TRUE,0.166,,,,,
301,Sypharochiton pelliserpentis,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,20.00,11.00,,0.738,0.376,FALSE,0.560,TRUE,0.170,,,,,weighed after dissection
302,Sypharochiton pelliserpentis,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,17.00,10.00,,0.442,0.230,FALSE,0.337,TRUE,0.095,,,,,
303,Sypharochiton pelliserpentis,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,19.00,12.00,,0.896,0.453,FALSE,0.646,TRUE,0.170,,,,,
304,Sypharochiton pelliserpentis,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,19.00,11.00,,0.776,0.389,FALSE,0.554,TRUE,0.153,,,,,
469,Cominella maculosa,7/26/2004,LimestoneBayPoint,TRUE,FALSE,38.10,21.60,22.00,7.519,5.017,FALSE,,TRUE,0.022,,,,,1/4 gonads
323,Zeacumantus subcarinatus,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.90,3.90,2.90,0.091,,FALSE,,FALSE,,,,,,
470,Cominella maculosa,7/26/2004,LimestoneBayPoint,TRUE,FALSE,39.00,22.30,23.00,8.137,5.160,FALSE,,TRUE,0.032,,,,,?
321,Zeacumantus subcarinatus,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.00,3.90,2.40,0.080,0.055,FALSE,,FALSE,,,,,,
320,Zeacumantus subcarinatus,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.20,3.70,2.80,0.075,,FALSE,,FALSE,,,,,,
467,Cominella maculosa,7/26/2004,LimestoneBayPoint,TRUE,FALSE,36.70,20.40,20.40,6.145,3.985,FALSE,,TRUE,0.022,,,,,?
536,Zeacumantus subcarinatus,7/26/2004,LimestoneBayPoint,TRUE,FALSE,9.20,4.00,,0.076,,FALSE,,FALSE,,,,,,
468,Cominella maculosa,7/26/2004,LimestoneBayPoint,TRUE,FALSE,31.90,18.90,19.90,5.289,3.448,FALSE,,TRUE,0.016,,,,,2/3 gonads
2032,Aulacomya atra maoriana,5/24/2007,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,13.60,8.00,6.50,0.223,0.169,FALSE,0.047,FALSE,,0.018,,,,
2034,Aulacomya atra maoriana,5/24/2007,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,21.80,13.60,9.00,0.889,0.579,FALSE,0.271,FALSE,,0.098,,,,
2033,Aulacomya atra maoriana,5/24/2007,DuffsKnobSouth(KieKieRecreationReserve),FALSE,FALSE,22.70,11.40,10.30,0.923,0.744,FALSE,0.150,FALSE,,0.050,,,,
324,Zeacumantus subcarinatus,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,9.90,3.80,,0.092,,FALSE,,FALSE,,,,,,
1480,Zeacumantus subcarinatus,2/10/2007,LimestoneBayPoint,FALSE,FALSE,7.90,3.20,,0.045,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
538,Zeacumantus subcarinatus,7/26/2004,LimestoneBayPoint,TRUE,FALSE,8.80,3.60,,0.065,,FALSE,,FALSE,,,,,,
519,Zeacumantus subcarinatus,7/26/2004,LimestoneBayPoint,TRUE,FALSE,8.00,3.40,,0.061,,FALSE,,FALSE,,,,,,
518,Zeacumantus subcarinatus,7/26/2004,LimestoneBayPoint,TRUE,FALSE,8.20,3.90,,0.067,,FALSE,,FALSE,,,,,,
517,Zeacumantus subcarinatus,7/26/2004,LimestoneBayPoint,TRUE,FALSE,8.20,3.10,,0.058,,FALSE,,FALSE,,,,,,
516,Zeacumantus subcarinatus,7/26/2004,LimestoneBayPoint,TRUE,FALSE,8.00,3.50,,0.056,,FALSE,,FALSE,,,,,,
515,Zeacumantus subcarinatus,7/26/2004,LimestoneBayPoint,TRUE,FALSE,8.80,3.60,,0.070,,FALSE,,FALSE,,,,,,
514,Zeacumantus subcarinatus,7/26/2004,LimestoneBayPoint,TRUE,FALSE,7.50,2.90,,0.045,,FALSE,,FALSE,,,,,,
1483,Zeacumantus subcarinatus,2/10/2007,LimestoneBayPoint,FALSE,FALSE,7.80,3.10,,0.044,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
521,Zeacumantus subcarinatus,7/26/2004,LimestoneBayPoint,TRUE,FALSE,8.00,3.10,,0.051,,FALSE,,FALSE,,,,,,
1481,Zeacumantus subcarinatus,2/10/2007,LimestoneBayPoint,FALSE,FALSE,8.50,3.30,,0.053,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
522,Zeacumantus subcarinatus,7/26/2004,LimestoneBayPoint,TRUE,FALSE,9.20,3.90,,0.080,,FALSE,,FALSE,,,,,,
254,Cominella maculosa,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,37.10,20.90,22.70,6.193,3.755,FALSE,2.325,TRUE,0.022,,,,,2/3 gonads
255,Cominella maculosa,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,37.70,22.10,23.20,7.215,4.525,FALSE,2.437,TRUE,0.024,,,,,2/3 gonads
256,Cominella maculosa,7/30/2004,DuffsKnobSouth(KieKieRecreationReserve),TRUE,FALSE,35.90,20.60,21.70,6.860,4.281,FALSE,2.390,TRUE,0.019,,,,,1/2 gonads
