"IndividualID","SiteID","DateID","SpeciesID","StableIsotope","LiveMeasure","Height-MaxLength","Width-BarnacleHeight","Aperature-LimpetHeight","WholeWeight-AirDry","ShellWeight-OvenDry","ShellWeightWithOperculum","TissueWeight-Wet","TissueWetWithOperculum/Plates/Mantle","Operculum/MantleWeight","TissueWeight-OvenDry","ImmersedWholeWeight","FoilNumber","AshFreeDryMass","Comment"
1411,90,268,135,FALSE,FALSE,7.6,5.3,4.5,0.063,0.057,FALSE,,FALSE,,0.006,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1412,90,268,135,FALSE,FALSE,6.9,5.5,4.9,0.057,0.047,FALSE,,FALSE,,0.01,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1413,90,268,135,FALSE,FALSE,7.2,5.3,4.4,0.047,0.039,FALSE,,FALSE,,0.008,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1414,90,268,135,FALSE,FALSE,7.9,6.1,4.6,0.072,0.063,FALSE,,FALSE,,0.009,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1415,90,268,135,FALSE,FALSE,6.4,5.1,4.1,0.039,0.034,FALSE,,FALSE,,0.005,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1416,90,268,135,FALSE,FALSE,7.8,5.7,4.7,0.062,0.054,FALSE,,FALSE,,0.008,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1417,90,268,135,FALSE,FALSE,8,5.9,4.8,0.07,0.062,FALSE,,FALSE,,0.008,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1418,90,268,135,FALSE,FALSE,7.5,5.5,4.4,0.055,0.046,FALSE,,FALSE,,0.009,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1419,90,268,135,FALSE,FALSE,8.6,6.6,5.4,0.089,0.077,FALSE,,FALSE,,0.012,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1420,90,268,135,FALSE,FALSE,5.6,4.6,3.6,0.031,0.027,FALSE,,FALSE,,0.004,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1421,90,268,135,FALSE,FALSE,5.7,4.1,3.5,0.024,0.021,FALSE,,FALSE,,0.003,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1422,90,268,135,FALSE,FALSE,6.3,4.5,3.8,0.031,0.027,FALSE,,FALSE,,0.004,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1423,90,268,135,FALSE,FALSE,5.9,4.8,3.9,0.03,0.025,FALSE,,FALSE,,0.005,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1424,90,268,135,FALSE,FALSE,5.7,4.4,3.7,0.03,0.027,FALSE,,FALSE,,0.003,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1425,90,268,135,FALSE,FALSE,5,4,3.1,0.02,0.017,FALSE,,FALSE,,0.003,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1426,90,268,135,FALSE,FALSE,6.9,5.2,4.6,0.046,0.039,FALSE,,FALSE,,0.007,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1427,90,268,135,FALSE,FALSE,6.9,5,4.5,0.044,0.036,FALSE,,FALSE,,0.008,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1428,90,268,135,FALSE,FALSE,6,4.3,3.8,0.026,0.02,FALSE,,FALSE,,0.006,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1429,90,268,135,FALSE,FALSE,5.1,3.7,3.1,0.022,0.019,FALSE,,FALSE,,0.003,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1430,90,268,135,FALSE,FALSE,5.8,4.7,4,0.037,0.032,FALSE,,FALSE,,0.005,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1431,90,268,135,FALSE,FALSE,5.1,4.1,3.4,0.025,0.023,FALSE,,FALSE,,0.003,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1432,90,268,135,FALSE,FALSE,7.1,5,4.4,0.048,0.039,FALSE,,FALSE,,0.009,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1433,90,268,135,FALSE,FALSE,3.3,3,2.4,0.007,0.005,FALSE,,FALSE,,0.002,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1434,90,268,135,FALSE,FALSE,2.5,2,1.7,0.003,0.002,FALSE,,FALSE,,0.001,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1435,90,268,135,FALSE,FALSE,2.8,2.3,1.9,0.005,0.003,FALSE,,FALSE,,0.001,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1436,90,268,135,FALSE,FALSE,4.7,3.7,3.1,0.016,0.014,FALSE,,FALSE,,0.002,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1437,90,268,135,FALSE,FALSE,4.7,3.7,3.1,0.016,0.013,FALSE,,FALSE,,0.003,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1438,90,268,135,FALSE,FALSE,4.3,3.3,2.7,0.012,0.01,FALSE,,FALSE,,0.002,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1439,90,268,135,FALSE,FALSE,4.3,2.9,2.9,0.013,0.01,FALSE,,FALSE,,0.003,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1440,90,268,135,FALSE,FALSE,3.4,2.7,2.2,0.009,0.008,FALSE,,FALSE,,0.001,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1441,90,268,135,FALSE,FALSE,3.6,2.9,2.4,0.008,0.006,FALSE,,FALSE,,0.002,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1442,90,268,135,FALSE,FALSE,3,2.5,2.1,0.005,0.004,FALSE,,FALSE,,0.001,,,,"HCl method, Whole weight = dry, oven dried shell weight inferred, tissue weight includes operculum, Mark_Novak"
1443,21,254,280,FALSE,FALSE,3.2,1.4,,0.005,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1444,21,254,280,FALSE,FALSE,4.1,2.1,,0.012,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1445,21,254,280,FALSE,FALSE,4.6,2.2,,0.012,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1446,21,254,280,FALSE,FALSE,3.8,2,,0.011,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1447,21,254,280,FALSE,FALSE,5.3,2.2,,0.019,,FALSE,,FALSE,,0.001,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1448,21,254,280,FALSE,FALSE,3.4,1.8,,0.008,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1449,21,254,280,FALSE,FALSE,4.4,2,,0.013,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1450,21,254,280,FALSE,FALSE,4.5,2.2,,0.011,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1451,21,254,280,FALSE,FALSE,5.5,2.6,,0.022,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1452,21,254,280,FALSE,FALSE,5.9,2.4,,0.025,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1453,21,254,280,FALSE,FALSE,4.3,2,,0.013,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1454,21,254,280,FALSE,FALSE,4.9,2.4,,0.02,,FALSE,,FALSE,,0.001,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1455,21,254,280,FALSE,FALSE,6,2.6,,0.026,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1456,21,254,280,FALSE,FALSE,5.9,2.4,,0.027,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1457,21,254,280,FALSE,FALSE,6.7,2.5,,0.03,,FALSE,,FALSE,,0.001,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1458,21,254,280,FALSE,FALSE,2.6,1.4,,0.004,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1459,21,254,280,FALSE,FALSE,5.4,2.6,,0.025,,FALSE,,FALSE,,0.001,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1460,21,254,280,FALSE,FALSE,6,2.8,,0.032,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1461,21,254,280,FALSE,FALSE,6.9,2.9,,0.041,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1462,21,254,280,FALSE,FALSE,6.5,2.9,,0.04,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1463,21,254,280,FALSE,FALSE,7.6,3.2,,0.051,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1464,21,254,280,FALSE,FALSE,7.8,4.2,,0.067,,FALSE,,FALSE,,0.004,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1465,21,254,280,FALSE,FALSE,7.7,3.5,,0.054,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1466,21,254,280,FALSE,FALSE,8.3,3.5,,0.066,,FALSE,,FALSE,,0.003,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1467,21,254,280,FALSE,FALSE,8.7,3.9,,0.071,,FALSE,,FALSE,,0.004,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1468,21,254,280,FALSE,FALSE,6.1,2.9,,0.03,,FALSE,,FALSE,,0.001,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1469,21,254,280,FALSE,FALSE,7.7,3.3,,0.062,,FALSE,,FALSE,,0,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1470,21,254,280,FALSE,FALSE,7.9,3.1,,0.048,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1471,21,254,280,FALSE,FALSE,8,3.7,,0.064,,FALSE,,FALSE,,0.003,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1472,21,254,280,FALSE,FALSE,8.3,3.3,,0.054,,FALSE,,FALSE,,0.001,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1473,21,254,280,FALSE,FALSE,6.6,3.2,,0.04,,FALSE,,FALSE,,0.001,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1474,21,254,280,FALSE,FALSE,7.2,3.2,,0.053,,FALSE,,FALSE,,0.003,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1475,21,254,280,FALSE,FALSE,7.5,3.2,,0.049,,FALSE,,FALSE,,0.001,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1476,21,254,280,FALSE,FALSE,10.1,4,,0.097,,FALSE,,FALSE,,0.005,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1477,21,254,280,FALSE,FALSE,8.9,4,,0.075,,FALSE,,FALSE,,0.003,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1478,21,254,280,FALSE,FALSE,8.9,3.4,,0.064,,FALSE,,FALSE,,0.003,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1479,21,254,280,FALSE,FALSE,8.3,3.3,,0.056,,FALSE,,FALSE,,0.003,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1480,21,254,280,FALSE,FALSE,7.9,3.2,,0.045,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1481,21,254,280,FALSE,FALSE,8.5,3.3,,0.053,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1482,21,254,280,FALSE,FALSE,8,3.1,,0.048,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1483,21,254,280,FALSE,FALSE,7.8,3.1,,0.044,,FALSE,,FALSE,,0.002,,,,"HCl method, tissue weight with operculum, Mark_Novak"
1484,90,253,328,FALSE,FALSE,5.5,10.2,3.7,0.233,0.041,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1485,90,253,328,FALSE,FALSE,4.9,10.4,4.5,0.169,0.017,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1486,90,253,328,FALSE,FALSE,5.6,10,4.9,0.252,0.083,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1487,90,253,328,FALSE,FALSE,4.9,11.3,3.7,0.201,0.052,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1488,90,253,328,FALSE,FALSE,4.1,7.5,2.9,0.065,0.003,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1489,90,253,328,FALSE,FALSE,3.8,7.7,3.7,0.108,0.013,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1490,90,253,328,FALSE,FALSE,4.3,8.4,3.9,0.135,0.043,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1491,90,253,328,FALSE,FALSE,3.9,8.5,2.8,0.12,0.013,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1492,90,253,328,FALSE,FALSE,4.4,8.5,2.9,0.116,0.013,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1493,90,253,328,FALSE,FALSE,5,10.4,4.6,0.212,0.035,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1494,90,253,328,FALSE,FALSE,3.2,7.6,3.4,0.081,0.003,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1495,90,253,328,FALSE,FALSE,5.1,11.1,3.3,0.172,0.038,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1496,90,253,328,FALSE,FALSE,5.9,9.3,4.1,0.171,0.049,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1497,90,253,328,FALSE,FALSE,5.1,8.9,4.2,0.175,0.043,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1498,90,253,328,FALSE,FALSE,2.5,5.5,2.6,0.037,0.003,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1499,90,253,328,FALSE,FALSE,1.5,3.4,1.7,0.01,0.001,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1500,90,253,328,FALSE,FALSE,2,4.3,2.2,0.013,0,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1501,90,253,328,FALSE,FALSE,1.4,4.1,2.6,0.008,0.001,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1502,90,253,328,FALSE,FALSE,2.6,5.8,1.9,0.028,0,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1503,90,253,328,FALSE,FALSE,1.5,3.1,1.4,0.006,0.001,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1504,90,253,328,FALSE,FALSE,1.5,3.2,1.6,0.006,0,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1505,90,253,328,FALSE,FALSE,1.9,5.7,2.1,0.027,0.001,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1506,90,253,328,FALSE,FALSE,2,3.9,1.9,0.009,0.001,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1507,90,253,328,FALSE,FALSE,2,3.4,1.7,0.01,0,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1508,90,253,328,FALSE,FALSE,3.7,7.6,2.7,0.096,0.008,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1509,90,253,328,FALSE,FALSE,1.5,3.5,1.4,0.006,0.001,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1510,90,253,328,FALSE,FALSE,2.9,6.4,3.2,0.048,0.002,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1511,90,253,328,FALSE,FALSE,4.1,10.4,2.8,0.088,0.002,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1512,90,253,328,FALSE,FALSE,4.2,3.3,1.4,0.007,0,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1513,90,253,328,FALSE,FALSE,2.5,3.9,2.2,0.019,0,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1514,90,253,328,FALSE,FALSE,2.1,3.7,1.8,0.012,0.001,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1515,90,253,328,FALSE,FALSE,2.9,7.2,2.8,0.055,0.003,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1516,90,253,328,FALSE,FALSE,4.2,8.8,3.8,0.155,0.025,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1517,90,253,328,FALSE,FALSE,5.3,10.1,4.8,0.218,0.033,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1518,90,253,328,FALSE,FALSE,2.9,7.3,2.2,0.04,0.002,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1519,90,253,328,FALSE,FALSE,2.1,3.8,2,0.013,0.001,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1520,90,253,328,FALSE,FALSE,3.6,7.8,2.6,0.065,0.007,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1521,90,253,328,FALSE,FALSE,3.3,8.2,3.1,0.083,0.005,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1522,90,253,328,FALSE,FALSE,3.9,7.5,3.7,0.107,0.008,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1523,90,253,328,FALSE,FALSE,2,4.1,1.9,0.016,0.001,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1524,90,253,328,FALSE,FALSE,2.4,4.9,2.1,0.024,0.001,FALSE,,FALSE,,,,,,"HCl method didn't remove shell, only softened it.  Dry shell weight is therefore w/out carbonates"
1525,90,268,24,FALSE,FALSE,8.2,5.2,3,0.083,0.03,FALSE,0.051,FALSE,,0.012,,2238,,"Height includes foot (since not entirely retractable)"
1526,90,268,24,FALSE,FALSE,15,8.9,5.6,0.327,0.141,FALSE,0.174,FALSE,,0.034,,2237,,"Height includes foot (since not entirely retractable)"
1527,90,268,24,FALSE,FALSE,12.8,9,4.7,0.289,0.132,FALSE,0.15,FALSE,,0.034,,2236,,"Height includes foot (since not entirely retractable)"
1528,90,268,24,FALSE,FALSE,14.6,9.9,6.4,0.381,0.194,FALSE,0.176,FALSE,,0.032,,2235,,"Height includes foot (since not entirely retractable)"
1529,90,268,24,FALSE,FALSE,14.9,10.9,6.9,0.597,0.213,FALSE,0.37,FALSE,,0.105,,2232,,"Height includes foot (since not entirely retractable)"
1530,90,268,24,FALSE,FALSE,15.5,9.7,4.9,0.4,0.174,FALSE,0.194,FALSE,,0.033,,2234,,"Height includes foot (since not entirely retractable)"
1531,90,268,24,FALSE,FALSE,18.1,11.6,8.5,0.935,0.413,FALSE,0.509,FALSE,,0.127,,2233,,"Height includes foot (since not entirely retractable)"
1532,90,268,24,FALSE,FALSE,16.1,12.1,8.2,0.778,0.227,FALSE,0.543,FALSE,,0.145,,2231,,"Height includes foot (since not entirely retractable)"
1533,90,268,24,FALSE,FALSE,17.5,12.9,5.7,0.572,0.245,FALSE,0.319,FALSE,,0.065,,2230,,"Height includes foot (since not entirely retractable)"
1534,90,268,24,FALSE,FALSE,17,12,8,0.73,0.279,FALSE,0.438,FALSE,,0.121,,2229,,"Height includes foot (since not entirely retractable)"
1535,90,268,24,FALSE,FALSE,16.8,11,6.4,0.606,0.217,FALSE,0.381,FALSE,,0.087,,2228,,"Height includes foot (since not entirely retractable)"
1536,90,268,24,FALSE,FALSE,17.2,11.5,7.2,0.698,0.291,FALSE,0.396,FALSE,,0.082,,2227,,"Height includes foot (since not entirely retractable)"
1537,90,268,24,FALSE,FALSE,30.5,20.8,14.7,4.803,1.472,FALSE,3.267,FALSE,,0.766,,2225,,"Height includes foot (since not entirely retractable)"
1538,90,268,24,FALSE,FALSE,34,22.5,12.4,5.11,1.539,FALSE,3.511,FALSE,,0.906,,2226,,"Height includes foot (since not entirely retractable)"
1539,90,268,24,FALSE,FALSE,35,23.3,14.3,6.501,1.818,FALSE,4.608,FALSE,,1.109,,2243,,"Height includes foot (since not entirely retractable)"
1540,90,268,24,FALSE,FALSE,38.5,24.8,12.8,6.723,2.876,FALSE,3.719,FALSE,,0.579,,2242,,"Height includes foot (since not entirely retractable)"
1541,90,268,24,FALSE,FALSE,44.2,28.3,15.7,11.236,4.446,FALSE,6.555,FALSE,,1.19,,2241,,"Height includes foot (since not entirely retractable)"
1542,66,250,143,FALSE,FALSE,9.9,5.6,,0.083,0.052,FALSE,0.016,FALSE,,,,,,
1543,66,250,143,FALSE,FALSE,9.7,5.5,,0.099,0.054,FALSE,0.021,FALSE,,0.005,,,,
1544,66,250,143,FALSE,FALSE,8.4,4.3,,0.045,0.023,FALSE,0.014,FALSE,,0.004,,,,
1545,66,250,143,FALSE,FALSE,9.2,4.9,,0.08,0.038,FALSE,0.023,FALSE,,0.005,,,,
1546,66,250,143,FALSE,FALSE,8.6,4.8,,0.06,0.033,FALSE,0.013,FALSE,,0.004,,,,
1547,66,250,143,FALSE,FALSE,8.9,4.3,,0.043,0.021,FALSE,0.012,FALSE,,0.003,,,,
1548,66,250,143,FALSE,FALSE,5.7,3.4,,0.011,0.007,FALSE,0.003,FALSE,,0.001,,,,
1549,66,250,143,FALSE,FALSE,5.8,2.9,,0.013,0.009,FALSE,0.003,FALSE,,0.001,,,,
1550,66,250,143,FALSE,FALSE,4.8,2.9,,0.01,0.007,FALSE,0.003,FALSE,,0.002,,,,
1551,66,250,143,FALSE,FALSE,3.6,2.1,,0.005,,FALSE,,FALSE,,,,,,
1552,66,250,143,FALSE,FALSE,3.4,1.8,,0.002,,FALSE,,FALSE,,,,,,
1553,66,250,143,FALSE,FALSE,11.3,5.4,,0.121,0.058,FALSE,0.033,FALSE,,0.008,,,,"hairier mantle"
1554,66,250,143,FALSE,FALSE,12.3,4.5,,0.084,0.038,FALSE,0.024,FALSE,,0.01,,,,"hairier mantle"
1555,66,250,143,FALSE,FALSE,9.6,5.2,,0.051,0.026,FALSE,0.014,FALSE,,0.006,,,,"hairier mantle"
1556,66,250,143,FALSE,FALSE,6.8,3.1,,0.017,0.01,FALSE,0.004,FALSE,,0.002,,,,"hairier mantle"
1557,66,250,143,FALSE,FALSE,6.2,3.3,,0.017,0.01,FALSE,0.005,FALSE,,0.002,,,,"hairier mantle"
1558,66,250,143,FALSE,FALSE,5.5,2.7,,0.012,0.008,FALSE,0.002,FALSE,,,,,,"hairier mantle"
1559,66,250,329,FALSE,FALSE,7.4,5.9,3.3,0.062,0.036,FALSE,0.024,FALSE,,0.008,,,,"radial"
1560,66,250,329,FALSE,FALSE,6.8,5.2,3.2,0.037,0.025,FALSE,0.011,FALSE,,0.005,,,,"black"
1561,66,250,329,FALSE,FALSE,6.5,5.5,3.4,0.048,0.028,FALSE,0.019,FALSE,,0.005,,,,"radial"
1562,66,250,329,FALSE,FALSE,5.8,4.2,2.2,0.019,0.015,FALSE,0.003,FALSE,,0.003,,,,"radial"
1563,66,250,329,FALSE,FALSE,5.7,4.4,3,0.026,0.016,FALSE,0.009,FALSE,,0.004,,,,"black"
1564,66,250,329,FALSE,FALSE,6.6,5,3.2,0.042,0.029,FALSE,0.014,FALSE,,0.003,,,,"radial"
1565,66,250,329,FALSE,FALSE,5.8,4.2,2.3,0.021,0.014,FALSE,0.006,FALSE,,0.002,,,,"black"
1566,66,250,329,FALSE,FALSE,4.7,3.2,1.6,0.009,0.007,FALSE,0.003,FALSE,,,,,,"radial"
1567,66,250,329,FALSE,FALSE,5.2,3.7,2.3,0.016,0.011,FALSE,0.005,FALSE,,0.003,,,,"radial"
1568,66,250,329,FALSE,FALSE,5.2,4.3,2.8,0.023,0.016,FALSE,0.008,FALSE,,,,,,"radial"
1569,66,250,329,FALSE,FALSE,5.1,3.5,1.7,0.01,0.008,FALSE,,FALSE,,,,,,"black"
1570,66,250,329,FALSE,FALSE,4.9,3.7,1.8,0.013,0.01,FALSE,0.005,FALSE,,0.002,,,,"radial"
1571,66,250,329,FALSE,FALSE,4,2.8,1.4,0.005,0.004,FALSE,,FALSE,,,,,,"black"
1572,66,250,329,FALSE,FALSE,3.4,2.5,1.1,,,FALSE,,FALSE,,,,,,"2_spokes"
1573,66,250,329,FALSE,FALSE,5.7,4.4,3.6,0.023,0.016,FALSE,0.007,FALSE,,0.002,,,,"radial"
1574,66,250,329,FALSE,FALSE,6.2,5,3,0.034,0.023,FALSE,0.013,FALSE,,0.005,,,,"black"
1575,66,250,329,FALSE,FALSE,6.7,5.4,3.5,0.05,0.031,FALSE,0.019,FALSE,,0.005,,,,"radial"
