"AbundanceID","CensusID","SpeciesID","QuadID","Count","Subsample","SubsampleSize","CountComment"
3917,53,37,5,16,FALSE,1,
3918,53,163,1,2,FALSE,1,
3919,53,163,2,23,FALSE,1,
3920,53,163,3,6,FALSE,1,
3921,53,163,4,14,FALSE,1,
3922,53,163,5,35,FALSE,1,
3923,53,323,1,5,FALSE,1,
3924,53,323,2,10,FALSE,1,
3925,53,323,3,15,FALSE,1,
3926,53,323,4,9,FALSE,1,
3927,53,323,5,12,FALSE,1,
3928,53,298,2,1,FALSE,1,
3929,53,298,4,2,FALSE,1,
3930,53,326,1,2,FALSE,1,
3931,53,326,2,2,FALSE,1,
3932,53,24,3,1,FALSE,1,
3933,53,376,2,1,FALSE,1,
3934,53,359,3,1,FALSE,1,
3935,53,360,3,2,FALSE,1,
3936,53,360,4,3,FALSE,1,
3937,53,361,1,17,FALSE,1,
3938,53,361,2,5,FALSE,1,
3939,53,361,3,4,FALSE,1,
3940,53,361,4,37,FALSE,1,
3941,53,361,5,15,FALSE,1,
3942,53,137,1,5,TRUE,0.3,
3943,53,137,2,5,TRUE,0.3,
3944,53,137,4,7,TRUE,0.3,
3945,53,137,5,3,TRUE,0.3,
3946,53,135,1,71,TRUE,0.3,
3947,53,135,2,73,TRUE,0.3,
3948,53,135,3,23,TRUE,0.3,
3949,53,135,4,116,TRUE,0.3,
3950,53,135,5,67,TRUE,0.3,
3951,53,183,2,10,FALSE,1,
3952,53,183,3,7,FALSE,1,
3953,53,183,4,5,FALSE,1,
3954,53,183,5,6,TRUE,0.3,
3955,53,23,1,89,FALSE,1,
3956,53,23,2,75,FALSE,1,
3957,53,23,3,79,FALSE,1,
3958,53,23,4,36,FALSE,1,
3959,53,23,5,53,FALSE,1,
3960,53,84,1,0.5,FALSE,1,
3961,53,84,2,3,FALSE,1,
3962,53,84,3,0.1,FALSE,1,
3963,53,84,5,6,FALSE,1,
3964,53,200,1,0.1,FALSE,1,
3965,53,200,3,0.1,FALSE,1,
3966,53,356,1,0.1,FALSE,1,
3967,53,356,2,0.1,FALSE,1,
3968,53,356,3,0.5,FALSE,1,
3969,53,356,4,3,FALSE,1,
3970,53,356,5,1,FALSE,1,
3971,54,132,1,1,FALSE,1,
3972,54,132,2,1,FALSE,1,
3973,54,132,4,11,FALSE,1,
3974,54,328,1,12,FALSE,1,
3975,54,328,2,17,FALSE,1,
3976,54,328,3,8,FALSE,1,
3977,54,328,4,15,FALSE,1,
3978,54,328,5,25,FALSE,1,
3979,54,327,1,3,FALSE,1,
3980,54,327,2,8,FALSE,1,
3981,54,327,3,12,FALSE,1,
3982,54,327,4,5,FALSE,1,
3983,54,327,5,10,FALSE,1,
3984,54,92,2,0.1,FALSE,1,
3985,54,92,4,1,FALSE,1,
3986,54,336,1,2,FALSE,1,
3987,54,336,2,4,FALSE,1,
3988,54,336,4,0.5,FALSE,1,
3989,54,336,5,1,FALSE,1,
3990,54,19,2,3,FALSE,1,
3991,54,156,2,15,FALSE,1,
3992,54,278,2,0.1,FALSE,1,
3993,54,278,3,0.1,FALSE,1,
3994,54,278,4,0.1,FALSE,1,
3995,54,367,1,0.1,FALSE,1,
3996,54,367,2,0.1,FALSE,1,
3997,54,367,3,0.1,FALSE,1,
3998,54,367,4,0.1,FALSE,1,
3999,54,50,1,2,FALSE,1,
4000,54,50,2,24,FALSE,1,
4001,54,50,5,6,FALSE,1,
4002,54,40,2,2,FALSE,1,
4003,54,40,4,3,FALSE,1,
4004,54,40,5,1,FALSE,1,
4005,54,39,1,13,FALSE,1,
4006,54,39,2,5,FALSE,1,
4007,54,39,3,2,FALSE,1,
4008,54,39,4,6,FALSE,1,
4009,54,39,5,7,FALSE,1,
4010,54,37,1,28,FALSE,1,
4011,54,37,2,29,FALSE,1,
4012,54,37,3,21,FALSE,1,
4013,54,37,4,8,FALSE,1,
4014,54,37,5,13,FALSE,1,
4015,54,163,1,2,FALSE,1,
4016,54,163,2,5,FALSE,1,
4017,54,163,4,1,FALSE,1,
4018,54,323,1,7,FALSE,1,
4019,54,323,2,14,FALSE,1,
4020,54,323,4,2,FALSE,1,
4021,54,323,5,1,FALSE,1,
4022,54,326,1,26,FALSE,1,
4023,54,326,2,21,FALSE,1,
4024,54,326,3,2,FALSE,1,
4025,54,376,1,1,FALSE,1,
4026,54,376,2,1,FALSE,1,
4027,54,358,2,2,FALSE,1,
4028,54,358,5,1,FALSE,1,
4029,54,361,1,7,FALSE,1,
4030,54,361,2,14,FALSE,1,
4031,54,361,3,5,FALSE,1,
4032,54,361,4,17,FALSE,1,
4033,54,361,5,4,FALSE,1,
4034,54,358,1,1,FALSE,1,
4035,54,137,1,4,TRUE,0.3,
4036,54,137,2,4,FALSE,1,
4037,54,137,3,15,TRUE,0.3,
4038,54,137,4,15,TRUE,0.3,
4039,54,137,5,13,TRUE,0.3,
4040,54,135,1,26,TRUE,0.3,
4041,54,135,2,7,FALSE,1,
4042,54,135,3,17,TRUE,0.3,
4043,54,135,4,162,TRUE,0.3,
4044,54,135,5,13,TRUE,0.3,
4045,54,183,1,1,FALSE,1,
4046,54,183,2,40,FALSE,1,
4047,54,183,3,20,FALSE,1,
4048,54,372,2,0.1,FALSE,1,
4049,54,225,2,0.1,FALSE,1,"white eggs in crack (Risselopsis?)"
4050,54,225,3,0.1,FALSE,1,"white eggs in crack (Risselopsis?)"
4051,54,23,1,79,FALSE,1,
4052,54,23,2,67,FALSE,1,
4053,54,23,3,80,FALSE,1,
4054,54,23,4,78,FALSE,1,
4055,54,23,5,58,FALSE,1,
4056,54,84,1,3,FALSE,1,
4057,54,84,2,5,FALSE,1,
4058,54,84,4,0.5,FALSE,1,
4059,54,84,5,0.5,FALSE,1,
4060,54,200,1,0.5,FALSE,1,
4061,54,200,2,0.5,FALSE,1,
4062,54,200,5,0.1,FALSE,1,
4063,54,356,2,3,FALSE,1,
4064,54,356,5,0.1,FALSE,1,
4065,55,114,1,3,FALSE,1,
4066,55,328,1,1,FALSE,1,
4067,55,328,2,2,FALSE,1,
4068,55,328,3,5,FALSE,1,
4069,55,328,5,0.5,FALSE,1,
4070,55,327,1,6,FALSE,1,
4071,55,327,2,10,FALSE,1,
4072,55,327,3,10,FALSE,1,
4073,55,327,4,10,FALSE,1,
4074,55,327,5,25,FALSE,1,
4075,55,92,1,1,FALSE,1,
4076,55,92,2,0.5,FALSE,1,
4077,55,92,3,0.1,FALSE,1,
4078,55,336,1,1,FALSE,1,
4079,55,30,3,0.1,FALSE,1,
4080,55,368,1,0.1,FALSE,1,
4081,55,19,1,2,FALSE,1,
4082,55,156,1,0.5,FALSE,1,
4083,55,278,2,0.1,FALSE,1,
4084,55,278,3,0.1,FALSE,1,
4085,55,367,2,0.1,FALSE,1,
4086,55,50,1,13,FALSE,1,
4087,55,50,2,4,FALSE,1,
4088,55,50,3,5,FALSE,1,
4089,55,50,4,1,FALSE,1,
4090,55,40,1,9,FALSE,1,
4091,55,40,2,7,FALSE,1,
4092,55,40,3,4,FALSE,1,
4093,55,40,4,5,FALSE,1,
4094,55,40,5,5,FALSE,1,
4095,55,37,1,8,FALSE,1,
4096,55,37,2,13,FALSE,1,
4097,55,37,3,21,FALSE,1,
4098,55,37,4,12,FALSE,1,
4099,55,37,5,8,FALSE,1,
4100,55,163,1,5,FALSE,1,
4101,55,163,2,7,FALSE,1,
4102,55,163,3,1,FALSE,1,
4103,55,163,4,2,FALSE,1,
4104,55,163,5,1,FALSE,1,
4105,55,323,1,11,FALSE,1,
4106,55,323,2,55,FALSE,1,
4107,55,323,3,4,FALSE,1,
4108,55,323,4,9,FALSE,1,
4109,55,323,5,20,FALSE,1,
4110,55,326,1,128,FALSE,1,
4111,55,326,2,36,FALSE,1,
4112,55,326,3,5,FALSE,1,
4113,55,326,4,29,FALSE,1,
4114,55,326,5,5,FALSE,1,
4115,55,376,1,1,FALSE,1,
4116,55,372,1,0.1,FALSE,1,
4117,55,372,2,0.1,FALSE,1,
4118,55,372,4,0.1,FALSE,1,
4119,55,372,5,0.1,FALSE,1,
4120,55,225,2,0.1,FALSE,1,
4121,55,225,3,0.1,FALSE,1,
4122,55,135,2,1,FALSE,1,
4123,55,135,3,13,FALSE,1,
4124,55,147,4,2,FALSE,1,
4125,55,147,5,2,FALSE,1,
4126,55,183,1,10,FALSE,1,
4127,55,183,2,30,FALSE,1,
4128,55,183,3,16,FALSE,1,
4129,55,183,4,11,FALSE,1,
4130,55,23,1,69,FALSE,1,
4131,55,23,2,82,FALSE,1,
4132,55,23,3,83,FALSE,1,
4133,55,23,4,83,FALSE,1,
4134,55,23,5,64,FALSE,1,
4135,55,84,1,2,FALSE,1,
4136,55,84,2,2,FALSE,1,
4137,55,84,3,1,FALSE,1,
4138,55,84,4,3,FALSE,1,
4139,55,84,5,1,FALSE,1,
4140,55,200,2,0.1,FALSE,1,
4141,55,200,4,2,FALSE,1,
4142,55,200,5,7,FALSE,1,
4143,55,356,1,18,FALSE,1,
4144,55,356,2,4,FALSE,1,
4145,55,356,3,1,FALSE,1,
4146,55,356,4,2,FALSE,1,
4147,55,356,5,3,FALSE,1,
4148,56,114,1,3,FALSE,1,
4149,56,114,2,3,FALSE,1,
4150,56,114,3,6,FALSE,1,
4151,56,114,4,7,FALSE,1,
4152,56,114,5,2,FALSE,1,
4153,56,328,1,0.1,FALSE,1,
4154,56,328,2,1,FALSE,1,
4155,56,328,5,10,FALSE,1,
4156,56,327,1,4,FALSE,1,
4157,56,327,2,5,FALSE,1,
4158,56,327,3,11,FALSE,1,
4159,56,327,4,1,FALSE,1,
4160,56,327,5,50,FALSE,1,
4161,56,92,3,0.1,FALSE,1,
4162,56,92,4,1,FALSE,1,
4163,56,92,5,0.1,FALSE,1,
4164,56,336,2,3,FALSE,1,
4165,56,336,5,1,FALSE,1,
4166,56,19,2,2,FALSE,1,
4167,56,19,3,1,FALSE,1,
4168,56,19,4,1,FALSE,1,
4169,56,19,5,0.1,FALSE,1,
4170,56,156,2,5,FALSE,1,
4171,56,156,3,3,FALSE,1,
4172,56,156,4,2,FALSE,1,
4173,56,156,5,0.5,FALSE,1,
4174,56,278,1,0.1,FALSE,1,
4175,56,278,2,0.1,FALSE,1,
4176,56,278,3,0.1,FALSE,1,
4178,56,278,5,1,FALSE,1,
4179,56,399,1,0.1,FALSE,1,
4180,56,399,3,0.1,FALSE,1,
4181,56,399,4,0.1,FALSE,1,
4182,56,399,5,0.1,FALSE,1,
4183,56,368,2,0.1,FALSE,1,
4184,56,368,3,0.1,FALSE,1,
4185,56,50,1,23,FALSE,1,
4186,56,50,2,14,FALSE,1,
4187,56,50,3,19,FALSE,1,
4188,56,50,4,20,FALSE,1,
4189,56,50,5,26,FALSE,1,
4190,56,367,5,0.1,FALSE,1,
4191,56,11,1,0.1,FALSE,1,
4192,56,40,1,11,FALSE,1,
4193,56,40,2,9,FALSE,1,
4194,56,40,3,5,FALSE,1,
4195,56,40,4,22,FALSE,1,
4196,56,40,5,8,FALSE,1,
4197,56,37,1,2,FALSE,1,
4198,56,37,2,1,FALSE,1,
4199,56,37,3,14,FALSE,1,
4200,56,37,4,15,FALSE,1,
4201,56,37,5,25,FALSE,1,
4202,56,163,2,6,FALSE,1,
4203,56,163,3,5,FALSE,1,
4204,56,163,4,7,FALSE,1,
4205,56,163,5,5,FALSE,1,
4206,56,323,1,2,FALSE,1,
4207,56,323,2,12,FALSE,1,
4208,56,323,3,9,FALSE,1,
4209,56,323,4,2,FALSE,1,
4210,56,323,5,8,FALSE,1,
4211,56,360,5,2,TRUE,0.3,
4212,56,361,5,3,TRUE,0.3,
4213,56,372,1,0.1,FALSE,1,
4214,56,372,2,0.1,FALSE,1,
4215,56,372,3,0.1,FALSE,1,
4216,56,372,4,0.1,FALSE,1,
4217,56,225,2,0.1,FALSE,1,
4218,56,225,3,0.1,FALSE,1,
4219,56,225,4,0.1,FALSE,1,
4220,56,225,5,0.1,FALSE,1,
4221,56,147,1,2,FALSE,1,
4222,56,147,4,1,FALSE,1,
4223,56,183,1,1,FALSE,1,
4224,56,183,2,15,FALSE,1,
4225,56,183,3,65,FALSE,1,
4226,56,183,4,8,FALSE,1,
4227,56,183,5,40,TRUE,0.3,
4228,56,23,1,77,FALSE,1,
4229,56,23,2,26,FALSE,1,
4230,56,23,3,30,FALSE,1,
4231,56,23,4,43,FALSE,1,
4232,56,23,5,37,FALSE,1,
4233,56,84,1,1,FALSE,1,
4234,56,84,3,25,FALSE,1,
4235,56,84,4,40,FALSE,1,
4236,56,84,5,0.5,FALSE,1,
4237,56,200,1,0.5,FALSE,1,
4238,56,200,2,3,FALSE,1,
4239,56,200,3,0.1,FALSE,1,
4240,56,356,1,18,FALSE,1,
4241,56,356,2,55,FALSE,1,
4242,56,356,3,30,FALSE,1,
4243,56,356,4,12,FALSE,1,
4244,56,356,5,1,FALSE,1,
4245,57,114,1,3,FALSE,1,
4246,57,132,3,1,FALSE,1,
4247,57,132,4,4,FALSE,1,
4248,57,132,5,1,FALSE,1,
4249,57,328,1,0.5,FALSE,1,
4250,57,328,2,5,FALSE,1,
4251,57,328,3,35,FALSE,1,
4252,57,328,4,25,FALSE,1,
4253,57,328,5,15,FALSE,1,
4254,57,327,1,1,FALSE,1,
4255,57,327,2,72,FALSE,1,
4256,57,327,3,30,FALSE,1,
4257,57,327,4,40,FALSE,1,
4258,57,327,5,65,FALSE,1,
4259,57,92,5,0.1,FALSE,1,
4260,57,336,1,0.1,FALSE,1,
4261,57,19,1,0.1,FALSE,1,
4262,57,156,1,0.5,FALSE,1,
4263,57,278,1,0.1,FALSE,1,
4264,57,278,2,0.5,FALSE,1,
4265,57,278,3,0.5,FALSE,1,
4266,57,278,4,0.1,FALSE,1,
4267,57,278,5,0.1,FALSE,1,
4268,57,399,1,0.1,FALSE,1,
4269,57,399,2,0.1,FALSE,1,
4270,57,367,2,0.1,FALSE,1,
4271,57,367,4,0.1,FALSE,1,
4272,57,367,5,0.1,FALSE,1,
4273,57,50,1,12,FALSE,1,
4274,57,50,2,18,FALSE,1,
4275,57,50,3,11,FALSE,1,
4276,57,50,4,5,FALSE,1,
4277,57,50,5,19,FALSE,1,
4278,57,357,1,4,FALSE,1,
4279,57,40,1,4,FALSE,1,
4280,57,40,2,4,FALSE,1,
4281,57,40,3,4,FALSE,1,
4282,57,40,4,2,FALSE,1,
4283,57,40,5,4,FALSE,1,
4284,57,39,1,1,FALSE,1,
4285,57,39,2,1,FALSE,1,
4286,57,39,3,8,FALSE,1,
4287,57,39,4,47,FALSE,1,
4288,57,39,5,40,FALSE,1,
4289,57,37,1,8,FALSE,1,
4290,57,37,2,24,FALSE,1,
4291,57,37,3,19,FALSE,1,
4292,57,37,4,9,FALSE,1,
4293,57,37,5,16,FALSE,1,
4294,57,163,1,2,FALSE,1,
4295,57,163,3,2,FALSE,1,
4296,57,163,4,14,FALSE,1,
4297,57,163,5,23,FALSE,1,
4298,57,323,1,11,FALSE,1,
4299,57,323,2,4,FALSE,1,
4300,57,323,3,6,FALSE,1,
4301,57,323,4,2,FALSE,1,
4302,57,323,5,1,FALSE,1,
4303,57,358,1,1,TRUE,0.3,
4304,57,358,2,1,FALSE,1,
4305,57,358,5,1,FALSE,1,
4306,57,359,2,1,FALSE,1,
4307,57,360,2,4,FALSE,1,
4308,57,360,3,6,FALSE,1,
4309,57,360,5,3,FALSE,1,
4310,57,361,1,4,TRUE,0.3,
4311,57,361,2,3,FALSE,1,
4312,57,361,3,14,FALSE,1,
4313,57,361,4,8,TRUE,0.3,
4314,57,361,5,19,FALSE,1,
4315,57,137,1,2,TRUE,0.3,
4316,57,137,3,18,TRUE,0.3,
4317,57,137,4,11,TRUE,0.3,
4318,57,135,1,8,TRUE,0.3,
4319,57,135,2,5,FALSE,1,
4320,57,135,3,69,TRUE,0.3,
4321,57,135,4,92,TRUE,0.3,
4322,57,135,5,41,TRUE,0.3,
4323,57,183,1,37,TRUE,0.3,
4324,57,183,2,16,FALSE,1,
4325,57,183,3,14,FALSE,1,
4326,57,183,4,8,FALSE,1,
4327,57,183,5,13,FALSE,1,
4328,57,23,1,10,FALSE,1,
4329,57,23,2,20,FALSE,1,
4330,57,23,3,31,FALSE,1,
4331,57,23,4,19,FALSE,1,
4332,57,23,5,18,FALSE,1,
4333,57,84,1,2,FALSE,1,
4334,57,84,2,2,FALSE,1,
4335,57,84,3,0.1,FALSE,1,
4336,57,84,4,0.1,FALSE,1,
4337,57,84,5,0.5,FALSE,1,
4338,57,200,2,1,FALSE,1,
4339,57,200,3,0.1,FALSE,1,
4340,57,356,1,86,FALSE,1,
4341,57,356,2,0.5,FALSE,1,
4342,57,356,3,4,FALSE,1,
4343,57,356,4,16,FALSE,1,
4344,57,356,5,2,FALSE,1,
4345,58,328,1,0.1,FALSE,1,
4346,58,328,4,0.1,FALSE,1,
4347,58,327,1,11,FALSE,1,
4348,58,327,2,0.1,FALSE,1,
4349,58,327,3,0.1,FALSE,1,
4350,58,327,4,0.1,FALSE,1,
4351,58,327,5,0.1,FALSE,1,
4352,58,92,1,16,FALSE,1,
4353,58,19,4,0.1,FALSE,1,
4354,58,156,5,0.1,FALSE,1,
4355,58,50,1,3,FALSE,1,
4356,58,50,2,3,FALSE,1,
4357,58,50,3,2,FALSE,1,
4358,58,50,4,3,FALSE,1,
4359,58,50,5,8,FALSE,1,
4360,58,93,2,2,FALSE,1,
4361,58,357,3,1,FALSE,1,
4362,58,357,5,1,FALSE,1,
4363,58,40,1,19,FALSE,1,
4364,58,40,2,6,FALSE,1,
4365,58,40,3,22,FALSE,1,
4366,58,40,4,12,FALSE,1,
4367,58,40,5,13,FALSE,1,
4368,58,39,1,3,FALSE,1,
4369,58,39,2,4,FALSE,1,
4370,58,39,3,2,FALSE,1,
4371,58,39,4,2,FALSE,1,
4372,58,39,5,6,FALSE,1,
4373,58,37,1,8,FALSE,1,
4374,58,37,2,3,FALSE,1,
4375,58,37,3,3,FALSE,1,
4376,58,37,4,1,FALSE,1,
4377,58,37,5,7,FALSE,1,
4378,58,23,1,25,FALSE,1,
4379,58,23,2,7,FALSE,1,
4380,58,23,3,9,FALSE,1,
4381,58,23,4,12,FALSE,1,
4382,58,23,5,33,FALSE,1,
4383,58,84,1,48,FALSE,1,
4384,58,84,2,93,FALSE,1,
4385,58,84,3,89,FALSE,1,
4386,58,84,4,85,FALSE,1,
4387,58,84,5,65,FALSE,1,
4388,58,200,3,2,FALSE,1,
4389,58,200,4,4,FALSE,1,
4390,58,200,5,2,FALSE,1,
4391,58,356,1,0.1,FALSE,1,
4392,58,356,4,0.1,FALSE,1,
4393,58,356,5,0.5,FALSE,1,
4394,59,114,5,2,FALSE,1,
4395,59,328,1,0.5,FALSE,1,
4396,59,328,2,0.1,FALSE,1,
4397,59,328,4,0.1,FALSE,1,
4398,59,327,1,15,FALSE,1,
4399,59,327,2,10,FALSE,1,
4400,59,327,3,5,FALSE,1,
4401,59,327,4,10,FALSE,1,
4402,59,327,5,12,FALSE,1,
4403,59,92,1,0.1,FALSE,1,
4404,59,92,2,0.1,FALSE,1,
4405,59,92,3,0.1,FALSE,1,
4406,59,92,4,0.1,FALSE,1,
4407,59,92,5,2,FALSE,1,
4408,59,30,4,0.1,FALSE,1,
4409,59,278,1,0.1,FALSE,1,
4410,59,278,4,0.1,FALSE,1,
4411,59,50,1,1,FALSE,1,
4412,59,50,2,4,FALSE,1,
4413,59,50,4,6,FALSE,1,
4414,59,50,5,3,FALSE,1,
4415,59,357,5,1,FALSE,1,
4416,59,40,1,7,FALSE,1,
4417,59,40,2,2,FALSE,1,
4418,59,40,3,4,FALSE,1,
4419,59,40,4,5,FALSE,1,
4420,59,40,5,9,FALSE,1,
4421,59,39,1,8,FALSE,1,
4422,59,39,2,28,FALSE,1,
4423,59,39,3,5,FALSE,1,
4424,59,39,4,36,FALSE,1,
4425,59,39,5,35,FALSE,1,
4426,59,37,1,15,FALSE,1,
4427,59,37,2,4,FALSE,1,
4428,59,37,3,9,FALSE,1,
4429,59,37,4,9,FALSE,1,
4430,59,37,5,7,FALSE,1,
4431,59,326,2,1,FALSE,1,
4432,59,326,3,1,FALSE,1,
4433,59,326,4,1,FALSE,1,
4434,59,23,1,83,FALSE,1,
4435,59,23,2,85,FALSE,1,
4436,59,23,3,95,FALSE,1,
4437,59,23,4,90,FALSE,1,
4438,59,23,5,82,FALSE,1,
4439,59,84,5,3,FALSE,1,
4440,59,356,1,2,FALSE,1,
4441,59,356,2,5,FALSE,1,
4442,59,356,5,1,FALSE,1,
4443,60,114,4,1,FALSE,1,
4444,60,114,5,1,FALSE,1,
4445,60,132,1,1,FALSE,1,
4446,60,132,2,4,FALSE,1,
4447,60,132,4,1,FALSE,1,
4448,60,132,5,4,FALSE,1,
4449,60,327,1,50,FALSE,1,
4450,60,327,2,60,FALSE,1,
4451,60,327,3,78,FALSE,1,
4452,60,327,4,66,FALSE,1,
4453,60,327,5,61,FALSE,1,
4454,60,92,1,2,FALSE,1,
4455,60,92,2,7,FALSE,1,
4456,60,92,3,2,FALSE,1,
4457,60,92,4,3,FALSE,1,
4458,60,92,5,2,FALSE,1,
4459,60,278,1,0.1,FALSE,1,
4460,60,278,2,0.1,FALSE,1,
4461,60,278,3,0.1,FALSE,1,
4462,60,278,5,0.1,FALSE,1,
4463,60,50,1,9,FALSE,1,
4464,60,50,2,11,FALSE,1,
4465,60,50,3,8,FALSE,1,
4466,60,50,4,2,FALSE,1,
4467,60,50,5,1,FALSE,1,
4468,60,357,1,1,FALSE,1,
4469,60,40,1,11,FALSE,1,
4470,60,40,2,9,FALSE,1,
4471,60,40,3,12,FALSE,1,
4472,60,40,4,2,FALSE,1,
4473,60,39,1,12,FALSE,1,
4474,60,39,2,19,FALSE,1,
4475,60,39,3,11,FALSE,1,
4476,60,39,4,9,FALSE,1,
4477,60,39,5,8,FALSE,1,
4478,60,37,1,18,FALSE,1,
4479,60,37,2,7,FALSE,1,
4480,60,37,3,5,FALSE,1,
4481,60,37,4,10,FALSE,1,
4482,60,37,5,6,FALSE,1,
4483,60,326,3,1,FALSE,1,
4484,60,326,4,1,FALSE,1,
4485,60,23,1,47,FALSE,1,
4486,60,23,2,31,FALSE,1,
4487,60,23,3,19,FALSE,1,
4488,60,23,4,37,FALSE,1,
4489,60,23,5,16,FALSE,1,
4490,60,356,2,1,FALSE,1,
4491,60,356,4,4,FALSE,1,
4492,60,356,5,20,FALSE,1,
4493,61,114,1,3,FALSE,1,
4494,61,114,4,4,FALSE,1,
4495,61,114,5,3,FALSE,1,
4496,61,132,1,2,FALSE,1,
4497,61,132,4,1,FALSE,1,
4498,61,327,1,35,FALSE,1,
4499,61,327,2,32,FALSE,1,
4500,61,327,3,15,FALSE,1,
4501,61,327,4,65,FALSE,1,
4502,61,327,5,53,FALSE,1,
4503,61,19,2,0.1,FALSE,1,
4504,61,278,1,0.1,FALSE,1,
4505,61,278,2,0.5,FALSE,1,
4506,61,278,4,0.1,FALSE,1,
4507,61,278,5,0.1,FALSE,1,
4508,61,50,1,8,FALSE,1,
4509,61,50,2,7,FALSE,1,
4510,61,50,3,7,FALSE,1,
4511,61,50,4,1,FALSE,1,
4512,61,50,5,3,FALSE,1,
4513,61,357,1,1,FALSE,1,
4514,61,357,2,1,FALSE,1,
4515,61,357,4,1,FALSE,1,
4516,61,40,1,4,FALSE,1,
4517,61,40,2,8,FALSE,1,
4518,61,40,3,16,FALSE,1,
4519,61,40,4,2,FALSE,1,
4520,61,40,5,3,FALSE,1,
4521,61,39,1,2,FALSE,1,
4522,61,39,2,1,FALSE,1,
4523,61,39,3,3,FALSE,1,
4524,61,39,4,3,FALSE,1,
4525,61,39,5,1,FALSE,1,
4526,61,37,1,7,FALSE,1,
4527,61,37,2,6,FALSE,1,
4528,61,37,3,17,FALSE,1,
4529,61,37,4,14,FALSE,1,
4530,61,37,5,18,FALSE,1,
4531,61,147,2,1,FALSE,1,
4532,61,147,4,1,FALSE,1,
4533,61,147,5,1,FALSE,1,
4534,61,23,1,58,FALSE,1,
4535,61,23,2,43,FALSE,1,
4536,61,23,3,85,FALSE,1,
4537,61,23,4,32,FALSE,1,
4538,61,23,5,38,FALSE,1,
4539,61,84,1,5,FALSE,1,
4540,61,84,2,7,FALSE,1,
4541,61,84,3,0.1,FALSE,1,
4542,61,200,5,5,FALSE,1,
4543,61,356,1,2,FALSE,1,
4544,61,356,2,18,FALSE,1,
4545,61,356,4,3,FALSE,1,
4546,61,356,5,4,FALSE,1,
4547,62,132,1,1,FALSE,1,
4548,62,132,2,1,FALSE,1,
4549,62,132,3,2,FALSE,1,
4550,62,132,5,5,FALSE,1,
4551,62,327,1,72,FALSE,1,
4552,62,327,2,31,FALSE,1,
4553,62,327,3,61,FALSE,1,
4554,62,327,4,42,FALSE,1,
4555,62,327,5,57,FALSE,1,
4556,62,278,1,11,FALSE,1,
4557,62,278,2,6,FALSE,1,
4558,62,278,3,5,FALSE,1,
4559,62,278,4,15,FALSE,1,
4560,62,278,5,9,FALSE,1,
4561,62,50,1,3,FALSE,1,
4562,62,50,3,5,FALSE,1,
4563,62,50,5,7,FALSE,1,
4564,62,39,1,3,FALSE,1,
4565,62,39,2,3,FALSE,1,
4566,62,39,5,13,FALSE,1,
4567,62,206,2,1,FALSE,1,
4568,62,147,2,1,FALSE,1,
4569,62,23,1,17,FALSE,1,
4570,62,23,2,48,FALSE,1,
4571,62,23,3,19,FALSE,1,
4572,62,23,4,43,FALSE,1,
4573,62,23,5,25,FALSE,1,
4574,62,84,2,6,FALSE,1,
4575,62,84,3,0.5,FALSE,1,
4576,62,200,2,1,FALSE,1,
4577,62,356,2,8,FALSE,1,
4578,62,356,3,15,FALSE,1,
4579,62,356,5,13,FALSE,1,
4580,63,114,5,2,FALSE,1,
4581,63,327,1,28,FALSE,1,
4582,63,327,2,25,FALSE,1,
4583,63,327,3,39,FALSE,1,
4584,63,327,4,27,FALSE,1,
4585,63,327,5,36,FALSE,1,
4586,63,278,1,1,FALSE,1,
4587,63,278,3,1,FALSE,1,
4588,63,278,4,1,FALSE,1,
4589,63,278,5,0.5,FALSE,1,
4590,63,50,1,12,FALSE,1,
4591,63,50,3,11,FALSE,1,
4592,63,50,4,5,FALSE,1,
4593,63,50,5,5,FALSE,1,
4594,63,40,3,1,FALSE,1,
4595,63,40,4,1,FALSE,1,
4596,63,40,5,1,FALSE,1,
4597,63,39,1,9,FALSE,1,
4598,63,39,2,10,FALSE,1,
4599,63,39,3,4,FALSE,1,
4600,63,39,5,3,FALSE,1,
4601,63,147,1,8,FALSE,1,
4602,63,147,3,15,FALSE,1,
4603,63,147,4,5,FALSE,1,
4604,63,147,5,1,FALSE,1,
4605,63,11,4,0.5,FALSE,1,
4606,63,11,5,0.5,FALSE,1,
4607,63,23,1,59,FALSE,1,
4608,63,23,2,75,FALSE,1,
4609,63,23,3,52,FALSE,1,
4610,63,23,4,57,FALSE,1,
4611,63,23,5,59,FALSE,1,
4612,63,84,1,4,FALSE,1,
4613,63,84,3,8,FALSE,1,
4614,63,84,4,9,FALSE,1,
4615,63,84,5,2,FALSE,1,
4616,63,200,4,0.5,FALSE,1,
4617,63,356,1,7,FALSE,1,
4618,63,356,3,0.5,FALSE,1,
4619,63,356,4,1,FALSE,1,
4620,63,356,5,3,FALSE,1,
4621,63,200,1,1,FALSE,1,
4622,64,114,3,1,FALSE,1,
4623,64,132,1,1,FALSE,1,
4624,64,132,3,14,FALSE,1,
4625,64,132,4,3,FALSE,1,
4626,64,132,5,5,FALSE,1,
4627,64,327,1,70,FALSE,1,
4628,64,327,2,69,FALSE,1,
4629,64,327,3,56,FALSE,1,
4630,64,327,4,62,FALSE,1,
4631,64,327,5,50,FALSE,1,
4632,64,92,1,3,FALSE,1,
