"IndividualID","CensusID","TideZoneID","SpeciesID","Size","SizeComment"
10033,30,1,135,1,
10034,30,1,135,1,
10035,30,1,135,1,
10036,30,1,135,1,
10037,30,1,135,1,
10038,30,1,135,1,
10039,30,1,135,1,
10040,30,1,135,1,
10041,30,1,135,1,
10042,30,1,135,1,
10043,30,1,135,1,
10044,30,1,135,1,
10045,30,1,135,1,
10046,30,1,135,1,
10047,30,1,135,1,
10048,30,1,135,1,
10049,30,1,135,1,
10050,30,1,135,1,
10051,30,1,135,1,
10052,30,1,135,1,
10053,30,1,135,1,
10054,30,1,135,1,
10055,30,1,135,1,
10056,30,1,135,1,
10057,30,1,135,1,
10058,30,1,135,1,
10059,30,1,135,1,
10060,30,1,135,1,
10061,30,1,135,1,
10062,30,1,135,1,
10063,30,1,135,1,
10064,30,1,135,1,
10065,30,1,135,1,
10066,30,1,135,1,
10067,30,1,135,1,
10068,30,1,135,1,
10069,30,1,135,1,
10070,30,1,135,1,
10071,30,1,135,1,
10072,30,1,135,1,
10073,30,1,135,1,
10074,30,1,135,1,
10075,30,1,135,1,
10076,30,1,135,1,
10077,30,1,135,1,
10078,30,1,135,1,
10079,30,1,135,1,
10080,30,1,135,1,
10081,30,1,135,1,
10082,30,1,135,1,
10083,30,1,135,1,
10084,30,1,135,1,
10085,30,1,135,1,
10086,30,1,135,1,
10087,30,1,135,1,
10088,30,1,135,1,
10089,30,1,135,1,
10090,30,1,135,1,
10091,30,1,135,2,
10092,30,1,135,2,
10093,30,1,135,2,
10094,30,1,135,2,
10095,30,1,135,2,
10096,30,1,135,2,
10097,30,1,135,2,
10098,30,1,135,2,
10099,30,1,135,2,
10100,30,1,135,2,
10101,30,1,135,1,
10102,30,1,135,1,
10103,30,1,135,1,
10104,30,1,135,1,
10105,30,1,135,1,
10106,30,1,135,1,
10107,30,1,135,1,
10108,30,1,135,1,
10109,30,1,135,1,
10110,30,1,135,1,
10111,30,1,135,1,
10112,30,1,135,1,
10113,30,1,135,1,
10114,30,1,135,1,
10115,30,1,135,1,
10116,30,1,135,1,
10117,30,1,135,1,
10118,30,1,135,2,
10119,30,1,135,2,
10120,30,1,135,2,
10121,30,1,135,2,
10122,30,1,135,2,
10123,30,1,135,2,
10124,30,1,135,2,
10125,30,1,135,2,
10126,30,1,135,2,
10127,30,1,135,2,
10128,30,1,135,2,
10129,30,1,135,2,
10130,30,1,135,2,
10131,30,1,135,2,
10132,30,1,135,2,
10133,30,1,135,2,
10134,30,1,135,2,
10135,30,1,135,2,
10136,30,1,135,2,
10137,30,1,135,2,
10138,30,1,135,2,
10139,30,1,135,2,
10140,30,1,135,2,
10141,30,1,135,2,
10142,30,1,135,2,
10143,30,1,135,2,
10144,30,1,135,2,
10145,30,1,135,2,
10146,30,1,135,2,
10147,30,1,135,2,
10148,30,1,135,2,
10149,30,1,135,2,
10150,30,1,135,2,
10151,30,1,135,2,
10152,30,1,135,2,
10153,30,1,135,2,
10154,30,1,135,2,
10155,30,1,135,2,
10156,30,1,135,2,
10157,30,1,135,2,
10158,30,1,135,2,
10159,30,1,135,2,
10160,30,1,135,2,
10161,30,1,135,2,
10162,30,1,135,2,
10163,30,1,135,2,
10164,30,1,135,2,
10165,30,1,135,2,
10166,30,1,135,2,
10167,30,1,135,2,
10168,30,1,135,2,
10169,30,1,135,2,
10170,30,1,135,2,
10171,30,1,135,2,
10172,30,1,135,2,
10173,30,1,135,2,
10174,30,1,135,2,
10175,30,1,135,2,
10176,30,1,135,2,
10177,30,1,135,2,
10178,30,1,135,2,
10179,30,1,135,2,
10180,30,1,135,2,
10181,30,1,135,2,
10182,30,1,135,2,
10183,30,1,135,2,
10184,30,1,135,2,
10185,30,1,135,2,
10186,30,1,135,2,
10187,30,1,135,3,
10188,30,1,135,3,
10189,30,1,135,3,
10190,30,1,135,3,
10191,30,1,135,3,
10192,30,1,135,3,
10193,30,1,135,3,
10194,30,1,135,3,
10195,30,1,135,3,
10196,30,1,135,3,
10197,30,1,135,3,
10198,30,1,135,3,
10199,30,1,135,3,
10200,30,1,135,3,
10201,30,1,135,3,
10202,30,1,135,3,
10203,30,1,135,3,
10204,30,1,135,3,
10205,30,1,135,3,
10206,30,1,135,4,
10207,30,1,135,4,
10208,30,1,135,1,
10209,30,1,135,1,
10210,30,1,135,1,
10211,30,1,135,1,
10212,30,1,135,1,
10213,30,1,135,1,
10214,30,1,135,1,
10215,30,1,135,1,
10216,30,1,135,1,
10217,30,1,135,1,
10218,30,1,135,1,
10219,30,1,135,1,
10220,30,1,135,1,
10221,30,1,135,1,
10222,30,1,135,1,
10223,30,1,135,1,
10224,30,1,135,1,
10225,30,1,135,1,
10226,30,1,135,1,
10227,30,1,135,1,
10228,30,1,135,1,
10229,30,1,135,1,
10230,30,1,135,1,
10231,30,1,135,1,
10232,30,1,135,1,
10233,30,1,135,1,
10234,30,1,135,1,
10235,30,1,135,1,
10236,30,1,135,1,
10237,30,1,135,1,
10238,30,1,135,1,
10239,30,1,135,1,
10240,30,1,135,1,
10241,30,1,135,1,
10242,30,1,135,1,
10243,30,1,135,1,
10244,30,1,135,1,
10245,30,1,135,1,
10246,30,1,135,1,
10247,30,1,135,1,
10248,30,1,135,1,
10249,30,1,135,1,
10250,30,1,135,1,
10251,30,1,135,1,
10252,30,1,135,1,
10253,30,1,135,2,
10254,30,1,135,2,
10255,30,1,135,2,
10256,30,1,135,2,
10257,30,1,135,2,
10258,30,1,135,2,
10259,30,1,135,2,
10260,30,1,135,2,
10261,30,1,135,2,
10262,30,1,135,2,
10263,30,1,135,2,
10264,30,1,135,2,
10265,30,1,135,2,
10266,30,1,135,2,
10267,30,1,135,2,
10268,30,1,135,2,
10269,30,1,135,2,
10270,30,1,135,2,
10271,30,1,135,2,
10272,30,1,135,2,
10273,30,1,135,2,
10274,30,1,135,2,
10275,30,1,135,2,
10276,30,1,135,2,
10277,30,1,135,2,
10278,30,1,135,2,
10279,30,1,135,2,
10280,30,1,135,2,
10281,30,1,135,2,
10282,30,1,135,2,
10283,30,1,135,2,
10284,30,1,135,2,
10285,30,1,135,2,
10286,30,1,135,2,
10287,30,1,135,2,
10288,30,1,135,2,
10289,30,1,135,2,
10290,30,1,135,2,
10291,30,1,135,2,
10292,30,1,135,2,
10293,30,1,135,2,
10294,30,1,135,2,
10295,30,1,135,3,
10296,30,1,135,3,
10297,30,1,135,3,
10298,30,1,135,3,
10299,30,1,135,3,
10300,30,1,135,3,
10301,30,1,135,3,
10302,30,1,135,3,
10303,30,1,135,3,
10304,30,1,135,3,
10305,30,1,135,3,
10306,30,1,135,3,
10307,30,1,135,3,
10308,30,1,135,3,
10309,30,1,135,3,
10310,30,1,135,1,
10311,30,1,135,1,
10312,30,1,135,1,
10313,30,1,135,1,
10314,30,1,135,1,
10315,30,1,135,1,
10316,30,1,135,1,
10317,30,1,135,1,
10318,30,1,135,1,
10319,30,1,135,1,
10320,30,1,135,1,
10321,30,1,135,1,
10322,30,1,135,1,
10323,30,1,135,1,
10324,30,1,135,1,
10325,30,1,135,1,
10326,30,1,135,1,
10327,30,1,135,1,
10328,30,1,135,1,
10329,30,1,135,1,
10330,30,1,135,1,
10331,30,1,135,1,
10332,30,1,135,1,
10333,30,1,135,1,
10334,30,1,135,1,
10335,30,1,135,1,
10336,30,1,135,1,
10337,30,1,135,1,
10338,30,1,135,1,
10339,30,1,135,1,
10340,30,1,135,1,
10341,30,1,135,1,
10342,30,1,135,1,
10343,30,1,135,1,
10344,30,1,135,1,
10345,30,1,135,1,
10346,30,1,135,1,
10347,30,1,135,1,
10348,30,1,135,1,
10349,30,1,135,1,
10350,30,1,135,1,
10351,30,1,135,1,
10352,30,1,135,1,
10353,30,1,135,1,
10354,30,1,135,1,
10355,30,1,135,1,
10356,30,1,135,1,
10357,30,1,135,1,
10358,30,1,135,1,
10359,30,1,135,1,
10360,30,1,135,1,
10361,30,1,135,1,
10362,30,1,135,1,
10363,30,1,135,1,
10364,30,1,135,1,
10365,30,1,135,1,
10366,30,1,135,1,
10367,30,1,135,1,
10368,30,1,135,1,
10369,30,1,135,1,
10370,30,1,135,1,
10371,30,1,135,1,
10372,30,1,135,1,
10373,30,1,135,1,
10374,30,1,135,1,
10375,30,1,135,1,
10376,30,1,135,1,
10377,30,1,135,1,
10378,30,1,135,1,
10379,30,1,135,1,
10380,30,1,135,1,
10381,30,1,135,1,
10382,30,1,135,1,
10383,30,1,135,1,
10384,30,1,135,1,
10385,30,1,135,1,
10386,30,1,135,1,
10387,30,1,135,1,
10388,30,1,135,1,
10389,30,1,135,1,
10390,30,1,135,1,
10391,30,1,135,1,
10392,30,1,135,1,
10393,30,1,135,1,
10394,30,1,135,1,
10395,30,1,135,1,
10396,30,1,135,1,
10397,30,1,135,1,
10398,30,1,135,1,
10399,30,1,135,1,
10400,30,1,135,2,
10401,30,1,135,2,
10402,30,1,135,2,
10403,30,1,135,2,
10404,30,1,135,2,
10405,30,1,135,2,
10406,30,1,135,2,
10407,30,1,135,2,
10408,30,1,135,2,
10409,30,1,135,2,
10410,30,1,135,2,
10411,30,1,135,2,
10412,30,1,135,2,
10413,30,1,135,2,
10414,30,1,135,2,
10415,30,1,135,2,
10416,30,1,135,2,
10417,30,1,135,2,
10418,30,1,135,2,
10419,30,1,135,2,
10420,30,1,135,2,
10421,30,1,135,2,
10422,30,1,135,2,
10423,30,1,135,2,
10424,30,1,135,2,
10425,30,1,135,2,
10426,30,1,135,2,
10427,30,1,135,2,
10428,30,1,135,2,
10429,30,1,135,2,
10430,30,1,135,2,
10431,30,1,135,2,
10432,30,1,135,2,
10433,30,1,135,2,
10434,30,1,135,2,
10435,30,1,135,3,
10436,30,1,135,3,
10437,30,1,135,3,
10438,30,1,135,3,
10439,30,1,135,3,
10440,30,1,135,3,
10441,30,1,135,3,
10442,30,1,135,3,
10443,30,1,135,3,
10444,30,1,135,3,
10445,30,1,135,3,
10446,30,1,135,3,
10447,30,1,135,3,
10448,30,1,135,3,
10449,30,1,135,3,
10450,30,1,135,3,
10451,30,1,135,3,
10452,30,1,135,3,
10453,30,1,135,3,
10454,30,1,135,3,
10455,30,1,135,3,
10456,30,1,135,3,
10457,30,1,135,3,
10458,30,1,135,3,
10459,30,1,135,3,
10460,30,1,135,3,
10461,30,1,135,3,
10462,30,1,135,3,
10463,31,1,137,1,
10464,31,1,137,1,
10465,31,1,137,1,
10466,31,1,137,1,
10467,31,1,137,1,
10468,31,1,137,1,
10469,31,1,137,1,
10470,31,1,137,1,
10471,31,1,137,1,
10472,31,1,137,1,
10473,31,1,137,1,
10474,31,1,137,1,
10475,31,1,137,1,
10476,31,1,137,1,
10477,31,1,137,1,
10478,31,1,137,1,
10479,31,1,137,11,
10480,31,1,137,1,
10481,31,1,137,1,
10482,31,1,137,1,
10483,31,1,137,1,
10484,31,1,137,1,
10485,31,1,137,1,
10486,31,1,137,1,
10487,31,1,137,1,
10488,31,1,137,1,
10489,31,1,137,1,
10490,31,1,137,1,
10491,31,1,137,1,
10492,31,1,137,1,
10493,31,1,137,1,
10494,31,1,137,1,
10495,31,1,137,1,
10496,31,1,137,1,
10497,31,1,137,1,
10498,31,1,137,1,
10499,31,1,137,1,
10500,31,1,137,1,
10501,31,1,137,1,
10502,31,1,137,1,
10503,31,1,137,1,
10504,31,1,137,1,
10505,31,1,137,1,
10506,31,1,137,1,
10507,31,1,137,1,
10508,31,1,137,1,
10509,31,1,137,1,
10510,31,1,137,1,
10511,31,1,137,1,
10512,31,1,137,1,
10513,31,1,137,1,
10514,31,1,137,1,
10515,31,1,137,1,
10516,31,1,137,1,
10517,31,1,137,1,
10518,31,1,137,1,
10519,31,1,137,1,
10520,31,1,137,1,
10521,31,1,137,1,
10522,31,1,137,1,
10523,31,1,137,1,
10524,31,1,137,1,
10525,31,1,137,1,
10526,31,1,137,1,
10527,31,1,137,1,
10528,31,1,137,1,
10529,31,1,137,1,
10530,31,1,137,1,
10531,31,1,137,1,
10532,31,1,137,1,
10533,31,1,137,1,
10534,31,1,137,1,
10535,31,1,137,1,
10536,31,1,137,1,
10537,31,1,137,1,
10538,31,1,137,1,
10539,31,1,137,1,
10540,31,1,137,1,
10541,31,1,137,1,
10542,31,1,137,1,
10543,31,1,137,1,
10544,31,1,137,1,
10545,31,1,137,1,
10546,31,1,137,1,
10547,31,1,137,1,
10548,31,1,137,1,
10549,31,1,137,1,
10550,31,1,137,1,
10551,31,1,137,1,
10552,31,1,137,1,
10553,31,1,137,1,
10554,31,1,137,1,
10555,31,1,137,1,
10556,31,1,137,1,
10557,31,1,137,1,
10558,31,1,137,1,
10559,31,1,137,1,
10560,31,1,137,1,
10561,31,1,137,1,
10562,31,1,137,1,
10563,31,1,137,1,
10564,31,1,137,1,
10565,31,1,137,1,
10566,31,1,137,1,
10567,31,1,137,1,
10568,31,1,137,1,
10569,31,1,137,2,
10570,31,1,137,2,
10571,31,1,137,2,
10572,31,1,137,2,
10573,31,1,137,2,
10574,31,1,137,2,
10575,31,1,137,2,
10576,31,1,137,2,
10577,31,1,137,2,
10578,31,1,137,2,
10579,31,1,137,2,
10580,31,1,137,2,
10581,31,1,137,2,
10582,31,1,137,2,
10583,31,1,137,2,
10584,31,1,137,2,
10585,31,1,137,2,
10586,31,1,137,2,
10587,31,1,137,2,
10588,31,1,137,2,
10589,31,1,137,2,
10590,31,1,137,2,
10591,31,1,137,2,
10592,31,1,137,2,
10593,31,1,137,2,
10594,31,1,137,2,
10595,31,1,137,2,
10596,31,1,137,2,
10597,31,1,137,2,
10598,31,1,137,3,
10599,31,1,137,3,
10600,31,1,137,3,
10601,31,1,137,3,
10602,31,1,137,3,
10603,31,1,137,3,
10604,31,1,137,3,
10605,31,1,137,3,
10606,31,1,137,3,
10607,31,1,137,3,
10608,31,1,137,3,
10609,31,1,137,3,
10610,31,1,137,3,
10611,31,1,137,3,
10612,31,1,137,3,
10613,31,1,137,3,
10614,31,1,137,3,
10615,31,1,137,3,
10616,31,1,137,3,
10617,31,1,137,3,
10618,31,1,137,3,
10619,31,1,137,3,
10620,31,1,137,3,
10621,31,1,137,3,
10622,31,1,137,3,
10623,31,1,137,3,
10624,31,1,137,3,
10625,31,1,137,3,
10626,31,1,137,3,
10627,31,1,137,3,
10628,31,1,137,3,
10629,31,1,137,3,
10630,31,1,137,3,
10631,31,1,137,3,
10632,31,1,137,3,
10633,31,1,137,3,
10634,31,1,137,3,
10635,31,1,137,3,
10636,31,1,137,3,
10637,31,1,137,3,
10638,31,1,137,3,
10639,31,1,137,3,
10640,31,1,137,3,
10641,31,1,137,3,
10642,31,1,137,3,
10643,31,1,137,3,
10644,31,1,137,3,
10645,31,1,137,3,
10646,31,1,137,3,
10647,31,1,137,3,
10648,31,1,137,3,
10649,31,1,137,3,
10650,31,1,137,3,
10651,31,1,137,3,
10652,31,1,137,3,
10653,31,1,137,3,
10654,31,1,137,3,
10655,31,1,137,3,
10656,31,1,137,3,
10657,31,1,137,3,
10658,31,1,137,3,
10659,31,1,137,3,
10660,31,1,137,3,
10661,31,1,137,3,
10662,31,1,137,3,
10663,31,1,137,3,
10664,31,1,137,3,
10665,31,1,137,3,
10666,31,1,137,3,
10667,31,1,137,3,
10668,31,1,137,3,
10669,31,1,137,3,
10670,31,1,137,3,
10671,31,1,137,3,
10672,31,1,137,3,
10673,31,1,137,1,
10674,31,1,137,1,
10675,31,1,137,1,
10676,31,1,137,1,
10677,31,1,137,1,
10678,31,1,137,1,
10679,31,1,137,1,
10680,31,1,137,1,
10681,31,1,137,1,
10682,31,1,137,1,
10683,31,1,137,1,
10684,31,1,137,1,
10685,31,1,137,1,
10686,31,1,137,1,
10687,31,1,137,1,
10688,31,1,137,1,
10689,31,1,137,1,
10690,31,1,137,1,
10691,31,1,137,1,
10692,31,1,137,1,
10693,31,1,137,1,
10694,31,1,137,1,
10695,31,1,137,1,
10696,31,1,137,1,
10697,31,1,137,1,
10698,31,1,137,1,
10699,31,1,137,1,
10700,31,1,137,1,
10701,31,1,137,1,
10702,31,1,137,1,
10703,31,1,137,1,
10704,31,1,137,1,
10705,31,1,137,1,
10706,31,1,137,1,
10707,31,1,137,1,
10708,31,1,137,1,
10709,31,1,137,1,
10710,31,1,137,1,
10711,31,1,137,1,
10712,31,1,137,1,
10713,31,1,137,1,
10714,31,1,137,1,
10715,31,1,137,1,
10716,31,1,137,1,
10717,31,1,137,1,
10718,31,1,137,1,
10719,31,1,137,1,
10720,31,1,137,1,
10721,31,1,137,1,
10722,31,1,137,1,
10723,31,1,137,1,
10724,31,1,137,1,
10725,31,1,137,1,
10726,31,1,137,1,
10727,31,1,137,1,
10728,31,1,137,1,
10729,31,1,137,1,
10730,31,1,137,1,
10731,31,1,137,1,
10732,31,1,137,1,
10733,31,1,137,1,
10734,31,1,137,1,
10735,31,1,137,1,
10736,31,1,137,1,
10737,31,1,137,1,
10738,31,1,137,1,
10739,31,1,137,1,
10740,31,1,137,1,
10741,31,1,137,1,
10742,31,1,137,1,
10743,31,1,137,1,
10744,31,1,137,1,
10745,31,1,137,1,
10746,31,1,137,1,
10747,31,1,137,1,
10748,31,1,137,1,
10749,31,1,137,1,
10750,31,1,137,1,
10751,31,1,137,1,
10752,31,1,137,1,
10753,31,1,137,1,
10754,31,1,137,1,
10755,31,1,137,1,
10756,31,1,137,1,
10757,31,1,137,1,
10758,31,1,137,1,
10759,31,1,137,1,
10760,31,1,137,1,
10761,31,1,137,1,
10762,31,1,137,1,
10763,31,1,137,1,
10764,31,1,137,1,
10765,31,1,137,1,
10766,31,1,137,1,
10767,31,1,137,1,
10768,31,1,137,2,
10769,31,1,137,2,
10770,31,1,137,2,
10771,31,1,137,2,
10772,31,1,137,2,
10773,31,1,137,2,
10774,31,1,137,2,
10775,31,1,137,2,
10776,31,1,137,2,
10777,31,1,137,1,
10778,31,1,137,1,
10779,31,1,137,1,
10780,31,1,137,1,
10781,31,1,137,1,
10782,31,1,137,1,
10783,31,1,137,1,
10784,31,1,137,1,
10785,31,1,137,1,
10786,31,1,137,1,
10787,31,1,137,1,
10788,31,1,137,1,
10789,31,1,137,1,
10790,31,1,137,1,
10791,31,1,137,1,
10792,31,1,137,1,
10793,31,1,137,1,
10794,31,1,137,1,
10795,31,1,137,1,
10796,31,1,137,1,
10797,31,1,137,1,
10798,31,1,137,1,
10799,31,1,137,1,
10800,31,1,137,1,
10801,31,1,137,1,
10802,31,1,137,1,
10803,31,1,137,1,
10804,31,1,137,1,
10805,31,1,137,1,
10806,31,1,137,1,
10807,31,1,137,1,
10808,31,1,137,1,
10809,31,1,137,1,
10810,31,1,137,1,
10811,31,1,137,1,
10812,31,1,137,1,
10813,31,1,137,1,
10814,31,1,137,1,
10815,31,1,137,1,
10816,31,1,137,1,
10817,31,1,137,1,
10818,31,1,137,1,
10819,31,1,137,1,
10820,31,1,137,1,
10821,31,1,137,1,
10822,31,1,137,1,
10823,31,1,137,1,
10824,31,1,137,1,
10825,31,1,137,1,
10826,31,1,137,1,
10827,31,1,137,1,
10828,31,1,137,1,
10829,31,1,137,1,
10830,31,1,137,1,
10831,31,1,137,1,
10832,31,1,137,1,
10833,31,1,137,1,
10834,31,1,137,1,
10835,31,1,137,1,
10836,31,1,137,1,
10837,31,1,137,1,
10838,31,1,137,1,
10839,31,1,137,1,
10840,31,1,137,1,
10841,31,1,137,1,
10842,31,1,137,1,
10843,31,1,137,1,
10844,31,1,137,1,
10845,31,1,137,1,
10846,31,1,137,1,
10847,31,1,137,1,
10848,31,1,137,1,
10849,31,1,137,1,
10850,31,1,137,1,
10851,31,1,137,1,
10852,31,1,137,1,
10853,31,1,137,1,
10854,31,1,137,2,
10855,31,1,137,2,
10856,31,1,137,2,
10857,31,1,137,2,
10858,31,1,137,1,
10859,31,1,137,1,
10860,31,1,137,1,
10861,31,1,137,1,
10862,31,1,137,1,
10863,31,1,137,1,
10864,31,1,137,1,
10865,31,1,137,1,
10866,31,1,137,1,
10867,31,1,137,1,
10868,31,1,137,1,
10869,31,1,137,1,
10870,31,1,137,1,
10871,31,1,137,1,
10872,31,1,137,1,
10873,31,1,137,1,
10874,31,1,137,1,
10875,31,1,137,1,
10876,31,1,137,1,
10877,31,1,137,1,
10878,31,1,137,1,
10879,31,1,137,1,
10880,31,1,137,1,
10881,31,1,137,1,
10882,31,1,137,1,
10883,31,1,137,1,
10884,31,1,137,1,
10885,31,1,137,1,
10886,31,1,137,1,
10887,31,1,137,1,
10888,31,1,137,1,
10889,31,1,137,1,
10890,31,1,137,1,
10891,31,1,137,1,
10892,31,1,137,1,
10893,31,1,137,1,
10894,31,1,137,1,
10895,31,1,137,1,
10896,31,1,137,1,
10897,31,1,137,1,
10898,31,1,137,1,
10899,31,1,137,1,
10900,31,1,137,1,
10901,31,1,137,1,
10902,31,1,137,1,
10903,31,1,137,1,
10904,31,1,137,1,
10905,31,1,137,1,
10906,31,1,137,1,
10907,31,1,137,1,
10908,31,1,137,1,
10909,31,1,137,1,
10910,31,1,137,1,
10911,31,1,137,1,
10912,31,1,137,1,
10913,31,1,137,1,
10914,31,1,137,1,
10915,31,1,137,1,
10916,31,1,137,1,
10917,31,1,137,1,
10918,31,1,137,1,
10919,31,1,137,1,
10920,31,1,137,1,
10921,31,1,137,1,
10922,31,1,137,1,
10923,31,1,137,1,
10924,31,1,137,1,
10925,31,1,137,1,
10926,31,1,137,1,
10927,31,1,137,1,
10928,31,1,137,1,
10929,31,1,137,1,
10930,31,1,137,1,
10931,31,1,137,1,
10932,31,1,137,1,
10933,31,1,137,1,
10934,31,1,137,1,
10935,31,1,137,1,
10936,31,1,137,1,
10937,31,1,137,1,
10938,31,1,137,1,
10939,31,1,137,1,
10940,31,1,137,1,
10941,31,1,137,1,
10942,31,1,137,1,
10943,31,1,137,1,
10944,31,1,137,1,
10945,31,1,137,1,
10946,31,1,137,1,
10947,31,1,137,1,
10948,31,1,137,1,
10949,31,1,137,1,
10950,31,1,137,1,
10951,31,1,137,1,
10952,31,1,137,1,
10953,31,1,137,1,
10954,31,1,137,1,
10955,31,1,137,1,
10956,31,1,137,1,
10957,31,1,137,1,
10958,31,1,137,1,
10959,31,1,137,1,
10960,31,1,137,2,
10961,31,1,137,2,
10962,31,1,137,2,
10963,31,1,137,2,
10964,31,1,137,2,
10965,31,1,137,2,
10966,31,1,137,2,
10967,31,1,137,2,
10968,31,1,137,2,
10969,31,1,137,2,
10970,31,1,137,2,
10971,31,1,137,2,
10972,31,1,137,2,
10973,31,1,137,2,
10974,31,1,137,2,
10975,31,1,135,1,
10976,31,1,135,1,
10977,31,1,135,1,
10978,31,1,135,1,
10979,31,1,135,1,
10980,31,1,135,1,
10981,31,1,135,1,
10982,31,1,135,1,
10983,31,1,135,1,
10984,31,1,135,1,
10985,31,1,135,1,
10986,31,1,135,1,
10987,31,1,135,1,
10988,31,1,135,1,
10989,31,1,135,1,
10990,31,1,135,1,
10991,31,1,135,1,
10992,31,1,135,1,
10993,31,1,135,1,
10994,31,1,135,1,
10995,31,1,135,1,
10996,31,1,135,1,
10997,31,1,135,1,
10998,31,1,135,1,
10999,31,1,135,1,
11000,31,1,135,1,
11001,31,1,135,1,
11002,31,1,135,1,
11003,31,1,135,1,
11004,31,1,135,1,
11005,31,1,135,1,
11006,31,1,135,1,
11007,31,1,135,1,
11008,31,1,135,1,
11009,31,1,135,1,
11010,31,1,135,1,
11011,31,1,135,1,
11012,31,1,135,1,
11013,31,1,135,1,
11014,31,1,135,1,
11015,31,1,135,1,
11016,31,1,135,1,
11017,31,1,135,1,
11018,31,1,135,1,
11019,31,1,135,1,
11020,31,1,135,1,
11021,31,1,135,1,
11022,31,1,135,1,
11023,31,1,135,1,
11024,31,1,135,1,
11025,31,1,135,1,
11026,31,1,135,1,
11027,31,1,135,1,
11028,31,1,135,1,
11029,31,1,135,1,
11030,31,1,135,1,
11031,31,1,135,1,
11032,31,1,135,1,
11033,31,1,135,1,
11034,31,1,135,1,
11035,31,1,135,1,
11036,31,1,135,1,
11037,31,1,135,1,
11038,31,1,135,1,
11039,31,1,135,1,
11040,31,1,135,1,
11041,31,1,135,1,
11042,31,1,135,1,
11043,31,1,135,1,
11044,31,1,135,1,
11045,31,1,135,1,
11046,31,1,135,1,
11047,31,1,135,1,
11048,31,1,135,1,
11049,31,1,135,1,
11050,31,1,135,1,
11051,31,1,135,1,
11052,31,1,135,1,
11053,31,1,135,1,
11054,31,1,135,1,
11055,31,1,135,1,
11056,31,1,135,1,
11057,31,1,135,1,
11058,31,1,135,1,
11059,31,1,135,1,
11060,31,1,135,1,
11061,31,1,135,2,
11062,31,1,135,2,
11063,31,1,135,2,
11064,31,1,135,2,
11065,31,1,135,2,
11066,31,1,135,2,
11067,31,1,135,2,
11068,31,1,135,1,
11069,31,1,135,1,
11070,31,1,135,1,
11071,31,1,135,1,
11072,31,1,135,1,
11073,31,1,135,1,
11074,31,1,135,1,
11075,31,1,135,1,
11076,31,1,135,1,
11077,31,1,135,1,
11078,31,1,135,1,
11079,31,1,135,1,
11080,31,1,135,1,
11081,31,1,135,1,
11082,31,1,135,1,
11083,31,1,135,1,
11084,31,1,135,1,
11085,31,1,135,1,
11086,31,1,135,1,
11087,31,1,135,1,
11088,31,1,135,1,
11089,31,1,135,1,
11090,31,1,135,1,
11091,31,1,135,1,
11092,31,1,135,1,
11093,31,1,135,1,
11094,31,1,135,1,
11095,31,1,135,1,
11096,31,1,135,1,
11097,31,1,135,1,
11098,31,1,135,1,
11099,31,1,135,1,
11100,31,1,135,1,
11101,31,1,135,1,
11102,31,1,135,1,
11103,31,1,135,1,
11104,31,1,135,1,
11105,31,1,135,1,
11106,31,1,135,1,
11107,31,1,135,1,
11108,31,1,135,1,
11109,31,1,135,1,
11110,31,1,135,1,
11111,31,1,135,1,
11112,31,1,135,1,
11113,31,1,135,1,
11114,31,1,135,1,
11115,31,1,135,1,
11116,31,1,135,1,
11117,31,1,135,1,
11118,31,1,135,1,
11119,31,1,135,1,
11120,31,1,135,1,
11121,31,1,135,1,
11122,31,1,135,1,
11123,31,1,135,1,
11124,31,1,135,1,
11125,31,1,135,1,
11126,31,1,135,1,
11127,31,1,135,1,
11128,31,1,135,1,
11129,31,1,135,1,
11130,31,1,135,1,
11131,31,1,135,1,
11132,31,1,135,1,
11133,31,1,135,1,
11134,31,1,135,1,
11135,31,1,135,1,
11136,31,1,135,1,
11137,31,1,135,1,
11138,31,1,135,1,
11139,31,1,135,1,
11140,31,1,135,1,
11141,31,1,135,1,
11142,31,1,135,1,
11143,31,1,135,1,
11144,31,1,135,1,
11145,31,1,135,1,
11146,31,1,135,1,
11147,31,1,135,1,
11148,31,1,135,1,
11149,31,1,135,1,
11150,31,1,135,1,
11151,31,1,135,1,
11152,31,1,135,1,
11153,31,1,135,1,
11154,31,1,135,2,
11155,31,1,135,2,
11156,31,1,135,2,
11157,31,1,135,2,
11158,31,1,135,2,
11159,31,1,135,2,
11160,31,1,135,2,
11161,31,1,135,1,
11162,31,1,135,1,
11163,31,1,135,1,
11164,31,1,135,1,
11165,31,1,135,1,
11166,31,1,135,1,
11167,31,1,135,1,
11168,31,1,135,1,
11169,31,1,135,1,
11170,31,1,135,1,
11171,31,1,135,1,
11172,31,1,135,1,
11173,31,1,135,1,
11174,31,1,135,1,
11175,31,1,135,1,
11176,31,1,135,1,
11177,31,1,135,1,
11178,31,1,135,1,
11179,31,1,135,1,
11180,31,1,135,1,
11181,31,1,135,1,
11182,31,1,135,1,
11183,31,1,135,1,
11184,31,1,135,1,
11185,31,1,135,1,
11186,31,1,135,1,
11187,31,1,135,1,
11188,31,1,135,1,
11189,31,1,135,1,
11190,31,1,135,1,
11191,31,1,135,1,
11192,31,1,135,1,
11193,31,1,135,1,
11194,31,1,135,1,
11195,31,1,135,1,
