Year,Season,Coast,Site,SpeciesName,TideZone,Size
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,12.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,16.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,36.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,12.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,13.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,16.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,12.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,16.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,17.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,12.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,25.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,31.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,18.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,29.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,32.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,28.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,13.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,12.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,12.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,13.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,13.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,18.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,12.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,31.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,29.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,24.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,12.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,13.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,12.00
2006,Summer,South_Island_Southwest,OkahuPoint,Turbo smaragdus,General_Unspecified,39.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,8.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,9.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,5.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,8.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,7.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,16.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,8.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,7.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,8.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,16.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,15.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,15.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,10.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,4.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,17.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,7.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,17.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,10.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,15.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,11.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,12.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,10.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,11.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,15.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,11.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,8.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,6.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,7.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,6.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,4.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,6.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,5.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,5.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,7.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,5.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,10.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,11.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,13.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,14.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,11.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,7.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,15.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,10.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,5.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,5.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,5.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,7.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,9.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,4.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,11.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,16.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,8.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,13.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,10.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,10.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,9.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,10.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,10.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,5.00
2006,Summer,South_Island_Southwest,OkahuPoint,Xenostrobus pulex,General_Unspecified,11.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,18.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,12.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,6.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,18.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,23.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,26.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,29.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,32.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,25.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,22.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,16.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,23.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,25.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,24.00
2006,Summer,South_Island_West,CapeFoulwind,Aulacomya atra maoriana,General_Unspecified,35.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina antipodum,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,2.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
2006,Summer,South_Island_West,CapeFoulwind,Austrolittorina cincta,General_Unspecified,1.00
