Site,Year,Date,CensusID,DayNight,TideZone,IndexSpecies.SpeciesName,IndexSpecies_1.SpeciesName
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,396,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2005,8/7/2005,395,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina antipodum
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina cincta
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina cincta
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina antipodum
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina antipodum
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho columna
CapeFoulwind,2006,1/30/2006,444,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Xenostrobus pulex
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,6/25/2006,633,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,6/26/2006,641,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Austrolittorina cincta
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Lasaea rubra hinemoa
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Austrolittorina cincta
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Austrolittorina antipodum
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Austrolittorina cincta
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Xenostrobus pulex
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina antipodum
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina antipodum
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina antipodum
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina cincta
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina antipodum
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina antipodum
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Austrolittorina antipodum
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,486,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,492,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Austrolittorina antipodum
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Xenostrobus pulex
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Xenostrobus pulex
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Chamaesipho columna
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Xenostrobus pulex
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/8/2006,485,Day,High,Haustrum scobina,Chamaesipho brunnea
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
PaiaPoint,2006,2/7/2006,482,Day,High,Haustrum scobina,Not Feeding
